"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000230295.1_ASM23029v1" 1.9873 1.992 1.926 1.9956 1.9543 1.9395 1.9516 2 2.0004 1.9608 2.3759 3.7467 3.8183 3.9683 3.5575 3.6724 3.7936 4.9677 4.6019
"GCF_000012165.1_ASM1216v1" 1.99 1.9908 1.9305 1.9964 1.9558 1.944 1.955 2 2.0004 1.9643 2.3969 3.7439 3.8153 3.9683 3.5651 3.6982 3.7936 4.9826 4.6425
"GCF_000196055.1_ASM19605v1" 1.9936 1.992 2 1.998 1.9592 1.9771 1.9904 1.9952 2 1.9724 2.5113 3.8373 3.8926 3.9857 3.7037 3.7509 3.9093 5.0582 4.5126
"GCF_000007465.2_ASM746v2" 1.9912 1.992 1.9798 1.9739 1.99 1.9771 1.8636 1.9826 1.9708 1.9257 2.4378 3.6603 3.7922 3.8521 3.9139 3.7807 3.7736 5.0378 4.4743
"GCF_000164675.2_ASM16467v2" 1.9964 2 1.9775 1.9786 1.8772 1.9767 1.8657 1.9305 1.9324 1.9972 2.2173 3.7793 3.9246 3.9293 3.2916 3.7893 3.7078 4.8638 4.329
"GCF_000253155.1_ASM25315v1" 1.9988 1.9861 1.9689 1.9996 1.9771 1.9968 1.9238 1.9988 1.9778 1.992 2.3052 3.876 3.873 3.8685 3.2938 3.655 3.8402 4.948 4.1929
"GCF_000027165.1_ASM2716v1" 1.9996 1.9968 1.994 1.9996 1.9798 1.9972 1.929 2 1.9881 1.9952 2.3436 3.882 3.8373 3.8956 3.3069 3.6563 3.8285 4.9044 4.2517
"GCF_000221985.1_ASM22198v1" 2 1.9904 1.9826 1.9972 1.9818 1.9964 1.9312 2 1.9889 1.992 2.3918 3.8835 3.8314 3.8971 3.3445 3.6792 3.8066 4.9677 4.3706
"GCF_000251085.2_ASM25108v2" 1.9984 1.9889 1.9857 1.9996 1.9829 1.9948 1.926 2 1.979 1.99 2.3776 3.8911 3.8373 3.8941 3.3167 3.6617 3.8037 4.9285 4.2863
"GCF_000019025.1_ASM1902v1" 1.9988 1.9893 1.9857 1.9988 1.9829 1.9948 1.9209 1.9996 1.9794 1.9912 2.3781 3.8911 3.8373 3.8835 3.3091 3.6657 3.8023 4.9188 4.2553
"GCF_000007045.1_ASM704v1" 1.9992 1.99 1.9861 1.9984 1.9794 1.9964 1.9175 2 1.9708 1.994 2.368 3.8835 3.8329 3.8835 3.2916 3.6536 3.7879 4.8567 4.1964
"GCF_000017005.1_ASM1700v1" 1.996 2 1.9912 1.9885 2 1.9996 1.9209 1.998 1.9976 1.9312 2.4355 3.87 3.7951 3.8745 3.4662 3.6832 3.8373 5.3022 4.8662
"GCF_000014205.1_ASM1420v1" 1.9697 1.9841 1.9554 1.941 1.9802 1.998 1.8921 1.998 1.9728 1.8681 2.495 3.8329 3.7355 3.701 3.5249 3.655 3.8037 5.1256 4.7192
"GCF_000018185.1_ASM1818v1" 1.9996 1.9964 1.9932 1.998 1.9996 1.9912 1.9001 1.9984 1.9964 1.9724 2.4178 3.9216 3.8625 3.8124 3.3378 3.7994 3.6982 4.8638 4.4425
"GCF_000231865.1_ASM23186v1" 1.9996 1.998 1.9924 1.9968 1.9988 1.9908 1.9066 1.9976 1.9814 1.9794 2.4155 3.9078 3.87 3.8285 3.3069 3.7879 3.6996 4.8403 4.3764
"GCF_000231885.1_ASM23188v1" 1.9996 1.9968 1.992 1.9972 1.9976 1.9904 1.9124 1.9984 1.9996 1.9778 2.4337 3.9139 3.8655 3.8417 3.3234 3.7936 3.7244 4.9188 4.5956
"GCF_000283615.1_ASM28361v1" 1.9853 1.994 1.9157 2 1.8818 1.9106 1.8457 1.9912 1.9984 1.9689 2.377 3.9463 3.9857 3.7566 3.9698 3.9777 3.8926 4.5126 4.4743
"GCF_000166815.1_ASM16681v1" 1.9623 1.9209 1.9988 1.9889 1.9732 1.8681 1.8179 1.9516 1.998 1.9716 1.9881 3.888 3.9062 3.937 3.7453 3.9002 3.8241 4.8591 4.9116
"GCF_000270185.1_ASM27018v1" 1.9798 1.9724 1.9873 1.9964 1.9841 1.9689 1.9205 1.9704 1.994 1.9814 2.3946 3.8926 3.8685 3.83 3.7509 3.9002 3.6697 4.6795 5.2966
"GCA_000210115.1_ASM21011v1" 1.9818 1.9873 1.9662 2 1.8109 1.8008 1.8064 1.9755 1.967 1.9992 1.9948 3.6127 3.9078 3.5002 3.7608 3.9479 3.6982 4.1982 3.9002
"GCF_000007785.1_ASM778v1" 1.9818 1.9881 1.965 2 1.8352 1.8265 1.8228 1.9841 1.9826 1.998 2.0695 3.6778 3.9124 3.5511 3.7736 3.9432 3.7272 4.3085 4.0584
"GCF_000172575.2_ASM17257v2" 1.9763 1.9814 1.9654 2 1.7999 1.7854 1.7979 1.9778 1.9569 1.9996 1.9608 3.5855 3.8971 3.4807 3.7341 3.9494 3.667 4.1322 3.8168
"GCF_000195575.1_ASM19557v1" 1.9673 1.998 1.9924 1.9996 1.8762 1.8882 1.8914 1.9904 2.0004 1.9677 2.3838 3.9432 3.9185 3.9386 3.8595 3.9078 3.9185 4.6838 4.5893
"GCF_000193205.1_ASM19320v1" 1.9486 1.9904 1.9044 1.9406 1.7931 1.996 1.7271 1.9996 1.9857 1.994 2.4266 3.7189 3.56 3.9324 3.8956 3.8865 3.268 4.7037 4.6816
"GCA_000017965.1_ASM1796v1" 1.9814 1.9539 2 1.9972 1.9794 1.9873 1.9992 1.9708 1.9996 1.9309 2.5056 3.9557 3.9324 3.7509 3.7467 3.9139 3.5855 4.8356 4.3122
"GCF_000011245.1_ASM1124v1" 1.9956 1.9885 1.9968 2 1.9531 1.9904 1.9662 1.9818 2 1.9912 2.6631 3.9857 3.9093 3.9825 3.8023 3.864 3.7951 4.9554 5.2687
"GCF_000023045.1_ASM2304v1" 1.8113 1.8159 1.9448 1.9833 1.7085 1.7609 1.8288 1.9708 1.6504 1.9157 2.165 3.1338 3.7523 3.7622 2.867 3.5286 2.9603 4.9358 3.6805
"GCF_000177235.2_ASM17723v2" 1.9984 1.9936 1.9936 1.9739 1.9459 2 1.9944 1.9992 2 1.9782 2.7601 3.9952 3.9062 3.9936 3.723 3.9651 3.7147 5.0761 5.6593
"GCF_000093085.1_ASM9308v1" 1.9062 1.9216 1.9324 1.994 1.8549 1.7388 1.6504 1.9037 1.9996 1.9996 2.49 3.7922 3.7051 3.9093 3.1153 3.775 3.4376 5.123 5.3735
"GCF_000009825.1_ASM982v1" 1.9712 1.8929 1.725 1.9972 1.7921 1.7828 1.8025 2 1.9242 1.6631 2.3143 3.8168 3.9793 3.1918 3.6271 3.9714 3.3557 5.184 4.56
"GCF_000011145.1_ASM1114v1" 1.9763 1.9573 1.8957 1.9814 1.8437 1.9324 1.9339 1.955 1.9992 1.8594 2.3111 3.8358 3.951 3.9432 3.659 3.9635 3.3887 5.291 5.0201
"GCF_000005825.2_ASM582v2" 1.9988 1.9928 1.99 1.9968 1.9767 1.9802 1.9802 1.9775 1.9759 1.8484 2.445 3.9793 3.9557 3.8715 3.758 3.8476 3.69 5.2029 5.1493
"GCF_000024685.1_ASM2468v1" 1.8202 1.5172 1.9916 1.9751 1.9818 1.8495 1.7718 1.7912 1.8222 1.69 2.7315 3.9904 3.9093 3.4294 3.3467 3.5676 3.471 4.9776 5.1414
"GCA_000146875.2_ASM14687v2" 1.9589 1.8772 1.9716 1.9988 1.9964 1.9069 1.8864 1.9387 1.9701 1.8372 2.6008 3.8971 3.9293 3.723 3.888 3.7147 3.7189 5.0176 4.6926
"GCF_000235585.1_ASM23558v1" 1.9414 1.8322 1.9643 1.9968 1.9932 1.8889 1.8598 1.9246 1.9531 1.8113 2.6116 3.9108 3.9401 3.6603 3.8008 3.6697 3.6738 4.878 4.7551
"GCF_000023585.1_ASM2358v1" 1.9501 1.5106 1.9996 1.9996 1.9743 1.9011 1.8322 1.9048 1.6753 1.5013 2.666 3.7736 3.9463 3.1576 3.2362 3.56 3.5149 5.1493 4.8828
"GCA_000227705.3_ASM22770v3" 1.7373 1.351 1.99 1.9573 1.9806 1.7024 1.2742 1.8192 1.9596 1.8825 2.6745 3.8373 3.7161 3.1124 2.7709 3.6563 3.3179 4.697 4.7483
"GCF_000218915.1_ASM21891v1" 1.7455 1.5896 1.9631 1.9354 1.9759 1.9354 1.7191 1.7892 1.9535 1.8491 2.7315 3.92 3.9557 3.4674 3.3245 3.7879 3.7341 4.6512 5.0684
"GCF_000250655.1_ASM25065v1" 1.7665 1.6064 1.9616 1.9425 1.9806 1.9455 1.7483 1.7957 1.9689 1.8549 2.727 3.9293 3.9683 3.4855 3.3715 3.8329 3.7397 4.697 5.211
"GCF_000010165.1_ASM1016v1" 1.996 1.8882 1.9524 1.996 1.9242 1.8968 1.9139 1.9153 1.9253 1.9059 2.4462 3.973 3.9032 3.8344 3.7078 3.8595 3.7272 5.0787 4.6751
"GCF_000092905.1_ASM9290v1" 1.8818 1.9732 1.6447 1.9646 1.8423 1.452 1.6054 1.8396 1.9562 2 2.5661 3.6101 3.712 3.7879 3.7951 3.7523 3.6049 5.3562 4.7664
"GCF_000024285.1_ASM2428v1" 1.9417 1.9627 1.8225 1.9861 1.9091 1.9387 1.7461 1.8443 1.9988 1.9689 2.6717 3.659 3.7369 3.4819 3.7216 3.7879 3.5199 5.5928 4.6168
"GCF_000219875.1_ASM21987v1" 1.9505 1.9732 1.8285 1.9885 1.9186 1.9554 1.7624 1.8801 1.996 1.9739 2.6337 3.6657 3.7821 3.5112 3.7425 3.7994 3.5613 5.5991 4.7237
"GCA_000242895.3_ASM24289v3" 1.9869 1.9853 1.9818 2 1.9654 1.9771 1.9474 1.9732 1.996 1.9516 2.5323 3.9231 3.9108 3.9777 3.785 3.9002 3.8329 5.3362 5.637
"GCF_000019045.1_ASM1904v1" 1.9837 1.8943 1.8549 1.8957 1.6496 1.7007 1.7889 1.9837 1.9992 1.6895 2.1349 3.7467 3.4916 3.917 3.0516 3.7244 2.7739 4.662 3.4483
"GCF_000166075.1_ASM16607v1" 1.8779 1.7584 1.7816 1.9988 1.786 1.5962 1.6437 1.9238 1.7995 1.5211 2.3496 3.7313 3.5997 3.4329 2.936 3.8314 3.3501 5.0075 3.5638
"GCF_000023385.1_ASM2338v1" 1.9088 1.8305 1.8245 1.9936 1.8228 1.6935 1.7337 1.9417 1.9069 1.5509 2.2517 3.8344 3.5881 3.5855 3.0469 3.7764 3.2755 5.0916 3.8008
"GCF_000009785.1_ASM978v1" 1.8349 1.5848 1.6041 1.9944 1.5669 1.3526 1.5873 1.9011 1.8921 1.6717 2.3702 3.6088 3.6311 3.4471 2.5873 3.6377 3.1338 5.16 3.8625
"GCF_000236605.1_ASM23660v1" 1.8282 1.585 1.5828 1.9928 1.563 1.3387 1.5843 1.8983 1.8822 1.6625 2.3613 3.5945 3.6311 3.4435 2.5608 3.6179 3.1124 5.168 3.8715
"GCF_000015745.1_ASM1574v1" 1.8925 1.7265 1.7138 1.9806 1.6779 1.485 1.6941 1.9372 1.952 1.7274 2.3229 3.69 3.8212 3.6982 2.6089 3.7037 3.2733 5.2356 3.9857
"GCF_000015785.1_ASM1578v1" 1.9095 1.8433 1.8622 1.9936 1.9802 1.5813 1.6537 1.9455 1.9305 1.6529 2.5126 3.8008 3.7893 3.4423 2.5038 3.7523 3.42 4.8591 4.8804
"GCF_000221645.1_ASM22164v1" 1.9249 1.8639 1.8769 1.9932 1.9755 1.6273 1.6824 1.9527 1.9272 1.6672 2.5069 3.8226 3.8285 3.4471 2.5381 3.7244 3.4904 4.9068 4.9383
"GCF_000283695.1_ASM28369v1" 1.9142 1.845 1.8681 1.994 1.9786 1.5886 1.6581 1.9463 1.9316 1.6554 2.5138 3.8023 3.8037 3.4554 2.4988 3.7397 3.4352 4.8591 4.9044
"GCF_000165925.1_ASM16592v1" 1.9327 1.8979 1.8864 1.9976 2 1.796 1.81 1.9708 1.9286 1.6258 2.5419 3.8745 3.9308 3.488 3.0276 3.7908 3.5829 5.16 5.2356
"GCF_000186745.1_ASM18674v1" 1.9417 1.9161 1.899 1.9996 1.996 1.7841 1.8312 1.965 1.8857 1.5679 2.4691 3.8685 3.9604 3.4734 3.1556 3.7679 3.453 5.168 5.1733
"GCF_000227485.1_ASM22748v1" 1.9399 1.9139 1.8965 2 1.9964 1.78 1.8305 1.9631 1.8772 1.5684 2.4492 3.864 3.9588 3.4686 3.1221 3.7679 3.4412 5.16 5.1573
"GCF_000227465.1_ASM22746v1" 1.944 1.9168 1.8957 2 1.9968 1.7832 1.8232 1.9616 1.8965 1.5977 2.457 3.864 3.9588 3.4758 3.0883 3.7807 3.4662 5.1546 5.1414
"GCF_000017885.4_ASM1788v4" 1.9558 1.9372 1.9712 1.9996 1.9944 1.9234 1.9231 1.9493 1.9881 1.8893 2.2437 3.5511 3.9002 3.8241 3.592 3.8095 3.3887 5.4975 5.2798
"GCF_000008425.1_ASM842v1" 1.8904 1.8699 1.8054 1.9984 1.9984 1.6895 1.6628 1.9421 1.843 1.4997 2.4498 3.6928 3.9339 3.4698 2.8425 3.9154 3.4106 5.1125 5.211
"GCF_000017425.1_ASM1742v1" 1.9964 1.9771 1.9956 1.9916 1.9019 1.9763 1.9646 1.9782 1.9775 1.8961 2.3507 3.9936 3.8565 3.9683 3.6153 3.9417 3.349 4.7733 4.0096
"GCF_000021305.1_ASM2130v1" 1.9932 2 1.947 1.9755 1.9073 1.9833 1.9822 1.9837 1.9889 1.9623 2.4956 3.9588 3.8521 3.9793 3.6232 3.9355 3.5236 4.7214 4.3103
"GCF_000193355.1_ASM19335v1" 1.994 2 1.9516 1.9747 1.9109 1.9833 1.9782 1.9818 1.9916 1.9592 2.4938 3.9588 3.8655 3.9841 3.6324 3.9448 3.5336 4.7778 4.4464
"GCF_000092165.1_ASM9216v1" 1.9944 2 1.9459 1.9736 1.9091 1.9826 1.981 1.9837 1.9904 1.9596 2.4765 3.9588 3.8462 3.9809 3.6023 3.937 3.4953 4.7237 4.2753
"GCF_000190515.1_ASM19051v1" 1.9964 1.9996 1.9512 1.9712 1.8911 1.9778 1.9767 1.9829 1.9916 1.9677 2.4697 3.9604 3.8476 3.9777 3.5945 3.937 3.471 4.6948 4.3011
"GCF_000008005.1_ASM800v1" 1.9956 1.9996 1.9482 1.9736 1.8975 1.9794 1.9767 1.979 1.9841 1.9646 2.4576 3.9557 3.8373 3.9761 3.6036 3.937 3.4578 4.7059 4.2735
"GCF_000008165.1_ASM816v1" 1.9956 2 1.9372 1.9662 1.8889 1.9771 1.9767 1.9818 1.9912 1.9643 2.426 3.9541 3.8241 3.9761 3.5373 3.9324 3.4106 4.6555 4.0883
"GCF_000021785.1_ASM2178v1" 1.996 2 1.947 1.9693 1.8997 1.9798 1.979 1.9814 1.9869 1.9616 2.4582 3.9573 3.8402 3.9825 3.5804 3.937 3.4602 4.6992 4.2481
"GCF_000283675.1_ASM28367v1" 1.9952 2 1.9451 1.9666 1.8896 1.9794 1.9767 1.9818 1.9881 1.9646 2.4498 3.9588 3.8388 3.9761 3.5817 3.9386 3.4614 4.6992 4.2571
"GCF_000018825.1_ASM1882v1" 1.994 1.9996 1.9399 1.9751 1.9117 1.9826 1.9786 1.9849 1.9908 1.9677 2.4876 3.962 3.8432 3.9872 3.6166 3.9479 3.5199 4.771 4.3271
"GCF_000225265.1_ASM22526v1" 1.9976 1.992 1.9286 1.9406 1.998 1.912 1.89 1.9988 1.9102 1.5891 2.2584 3.9588 3.9777 3.712 3.7864 3.9154 3.3761 5.2138 4.4763
"GCF_000025825.1_ASM2582v1" 1.998 1.9944 1.9301 1.9455 1.9992 1.9139 1.8925 1.9988 1.9186 1.6093 2.2836 3.9604 3.9809 3.7092 3.8066 3.9185 3.4141 5.1948 4.4663
"GCF_000217835.1_ASM21783v1" 1.9004 1.7388 1.7224 1.9771 1.9936 1.4351 1.3652 1.9131 1.8235 1.6642 2.3641 3.8402 3.7994 3.3344 2.3793 3.8095 3.5186 5.1177 4.2937
"GCF_000010585.1_ASM1058v1" 1.9814 1.9724 1.938 1.996 1.8875 1.9996 1.8921 1.9755 1.9924 1.9767 2.5407 3.9698 3.51 3.8256 3.6778 3.6969 3.453 5.152 4.0683
"GCF_000185885.1_ASM18588v1" 1.9928 1.9904 1.9996 1.9869 1.7053 1.8325 1.8222 2 1.9033 1.9885 2.2401 3.4722 3.4819 3.4674 3.6206 3.6417 3.2552 4.1841 3.319
"GCF_000009405.1_ASM940v1" 1.9857 1.9932 1.8342 1.994 1.873 1.8957 1.858 1.9818 1.9301 1.9414 2.3121 3.9651 3.7523 3.5765 3.5638 3.6523 3.5971 4.2535 3.7023
"GCF_000010125.1_ASM1012v1" 1.9952 1.9992 1.9881 2 1.8772 1.9309 1.9139 1.992 1.99 2 2.6082 3.937 3.8447 3.3535 3.7425 3.8023 3.6023 4.4267 4.3497
"GCF_000009865.1_ASM986v1" 1.9996 1.9984 1.904 1.9968 1.8532 1.9739 1.9685 2 1.9972 2 2.5707 3.9809 3.9124 3.56 3.7467 3.659 3.785 4.3535 4.4743
"GCF_000025085.1_ASM2508v1" 1.9837 1.9916 1.9992 2 1.9055 1.9554 1.9272 1.9972 2.0004 1.9755 2.5887 3.8986 3.9139 3.5486 3.69 3.6873 3.5971 4.2553 4.1017
"GCF_000007645.1_ASM764v1" 1.9996 1.9996 1.9798 1.9968 1.8811 1.9755 1.9751 2 1.994 2 2.7115 3.9432 3.9463 3.7864 3.873 3.8139 3.8521 4.5045 4.878
"GCF_000024585.1_ASM2458v1" 2 1.9964 1.9685 1.9932 1.8549 1.9693 1.9312 1.9996 1.9996 1.9936 2.5227 3.9573 3.8037 3.4542 3.6456 3.6364 3.5945 4.2017 4.3725
"GCF_000245495.1_ASM24549v1" 2 1.9956 1.9654 1.9952 1.8584 1.9689 1.9301 2 2 1.9932 2.5056 3.9573 3.7965 3.4507 3.6245 3.639 3.5765 4.1894 4.3592
"GCF_001602155.1_ASM160215v1" 2 1.9996 2 1.9924 1.8116 1.9639 1.9212 1.9505 1.981 1.9889 2.3889 3.937 3.5651 3.9417 3.8388 3.6617 3.4674 5.184 3.9139
"GCF_000210615.1_ASM21061v1" 1.8936 1.9417 1.9932 1.996 1.8893 1.9646 1.8169 1.8762 1.9976 1.8921 2.2973 3.9936 3.8285 3.7355 3.6617 3.876 3.6036 5.0378 5.2521
"GCA_000210735.1_ASM21073v1" 1.7562 1.9135 1.9066 1.9869 1.8612 1.9146 1.8295 1.9399 1.9704 1.8889 2.7847 3.7622 3.5125 3.1279 3.8358 3.7272 3.5236 3.8388 4.6751
"GCF_000179635.2_ASM17963v2" 1.9893 2 1.9489 1.9988 1.3349 1.9685 1.9778 1.9357 1.89 1.7349 2.4882 3.7722 3.4698 3.3967 3.6751 3.8256 3.614 3.8066 5.2383
"GCF_000210095.1_ASM21009v1" 1.8636 1.8474 1.885 1.9818 1.8044 1.9956 1.809 1.7841 1.9463 1.857 2.6233 3.3613 2.8952 3.5224 3.6657 2.5355 3.1516 3.2062 3.9604
"GCF_000178115.2_ASM17811v2" 1.5246 1.7643 1.7373 1.9928 1.9743 1.3691 1.4802 1.929 1.922 1.8688 2.7548 3.56 3.7722 3.4638 3.3602 3.7538 3.6617 4.329 4.4543
"GCF_000178835.2_ASM17883v2" 1.9924 1.9964 1.9948 2 1.998 1.9786 1.9984 1.9972 1.9531 1.9272 2.7778 3.8023 3.8212 3.9062 3.69 3.7467 3.7651 5.1626 5.2247
"GCA_000210555.1_ASM21055v1" 1.8864 1.8228 1.9826 1.9596 1.4047 1.9771 1.8175 1.9161 1.9505 1.8904 2.5329 3.9777 3.3921 3.3807 2.9691 3.4566 2.7816 4.2427 5.0813
"GCF_000146185.1_ASM14618v1" 1.9976 1.9984 1.9327 1.9984 0.9895 1.755 1.9964 2 1.8786 1.6388 3.0003 3.8536 3.2563 3.3956 3.6617 3.2658 2.9334 4.0984 4.4743
"GCF_000145035.1_ASM14503v1" 1.9944 1.9992 1.9956 1.9936 1.1893 1.89 1.998 1.9704 1.7018 1.7409 2.9087 3.7622 3.647 3.2723 3.7779 3.5026 3.3058 4.3592 4.3197
"GCF_000270305.1_ASM27030v1" 1.7498 1.7221 1.8245 1.8968 1.4188 1.6697 1.5803 1.8539 1.9486 1.8389 2.5138 3.7023 3.6792 3.1496 2.7488 2.8409 3.3829 2.8777 4.6104
"GCA_000209815.1_ASM20981v1" 1.9689 1.8608 1.944 1.9988 1.2219 1.7182 1.9402 1.9486 1.701 1.5733 2.805 3.6298 3.44 3.5537 2.8353 3.4002 2.9472 4.7778 4.7596
"GCF_000225345.1_ASM22534v1" 1.8904 1.9283 1.8382 1.9616 1.5615 1.9589 1.9778 1.9015 1.9677 1.8532 2.5913 3.8168 3.2489 3.0093 2.5221 3.3693 3.4904 4.5662 4.5208
"GCA_000210655.1_ASM21065v1" 1.8889 1.9198 1.8574 1.9826 1.2561 1.8285 1.9736 1.9113 1.998 1.9421 2.2302 3.9293 2.9351 3.375 2.4178 3.4247 3.413 4.4823 4.8193
"GCF_000020605.1_ASM2060v1" 1.9782 1.9897 1.9558 1.9885 1.3648 1.9535 1.9253 1.9724 1.9294 1.7349 2.97 3.876 3.2342 3.2268 3.4176 3.375 2.9283 4.7125 5.211
"GCF_000144625.1_ASM14462v1" 1.8615 1.81 1.8031 1.9732 1.6033 1.9873 1.8464 1.89 1.8692 1.675 2.7902 3.8447 3.5411 3.4566 3.8805 2.8802 3.3156 4.4763 5.4377
"GCA_000210535.1_ASM21053v1" 1.9212 1.9767 1.7819 1.9612 1.5154 1.9685 1.9996 1.965 1.8825 1.6669 2.6738 3.7707 3.5676 2.886 3.6805 3.0544 3.4662 3.9448 5.3362
"GCA_000209895.1_ASM20989v1" 1.8986 1.873 1.9732 1.9857 1.4943 1.9747 1.9881 1.8875 1.9755 1.8993 2.2114 3.973 3.6284 3.0386 2.3386 3.003 3.5174 4.6773 4.9603
"GCF_000018685.1_ASM1868v1" 1.9865 1.9755 1.9936 1.9996 1.9486 1.9782 1.9996 1.9771 1.9639 1.9369 2.7571 3.8865 3.7175 3.8986 3.5411 3.6311 3.7538 5.3763 5.3706
"GCF_000247605.1_ASM24760v1" 1.8433 1.8854 1.7541 1.9596 1.9996 1.6573 1.6453 1.8716 1.9908 1.9873 2.4704 3.8081 3.5881 3.8971 3.349 3.6075 3.0703 4.9554 4.3687
"GCF_000152245.2_ASM15224v2" 1.9001 1.9384 1.5793 1.979 1.6447 1.8162 1.8426 1.9596 1.996 1.7727 2.6448 3.9339 3.7722 3.5174 3.8241 3.69 3.2062 4.0683 5.0813
"GCF_000025225.2_ASM2522v1" 1.955 1.9853 1.9802 1.9853 1.9512 1.8008 1.7259 1.965 1.895 1.8825 2.9223 3.9386 3.8595 3.6364 3.0479 3.9355 3.876 4.6598 4.6147
"GCF_000244875.1_ASM24487v1" 2 1.9996 1.9849 1.9948 1.6978 1.9968 1.967 1.998 1.9339 1.8678 2.9172 3.701 3.6075 3.8685 3.8462 3.592 3.6311 5.1308 5.3677
"GCF_000022065.1_ASM2206v1" 1.9988 2 1.9893 1.9904 1.7059 1.9928 1.9778 1.9972 1.947 1.8751 2.9053 3.7286 3.6127 3.8835 3.879 3.667 3.6536 5.2083 5.3591
"GCF_000184925.1_ASM18492v1" 1.9782 1.9798 1.8836 1.9908 1.7762 1.9444 1.9164 1.9716 1.8335 1.7944 2.8433 3.8417 3.7693 3.5829 3.4542 3.5971 3.7369 4.5434 5.291
"GCF_000237085.1_ASM23708v1" 1.9869 1.9885 1.9596 1.9984 1.8495 1.9952 1.941 2 1.8222 1.8382 2.9078 3.8685 3.6697 3.7793 3.6805 3.7189 3.6193 5.0916 5.5036
"GCF_000016545.1_ASM1654v1" 1.9794 1.9369 1.9234 1.9286 1.9153 1.9988 1.9837 1.9283 1.9124 1.7346 2.9586 3.879 3.459 3.9185 3.7397 3.6206 3.231 5.01 4.7985
"GCF_000166355.1_ASM16635v1" 1.9873 1.915 1.9179 1.9095 1.8103 1.9996 1.9968 1.9327 1.8484 1.6639 2.9682 3.83 3.4388 3.9293 3.8344 3.7147 3.1969 4.8662 4.6926
"GCF_000166775.1_ASM16677v1" 1.9869 1.9099 1.9238 1.9131 1.8278 2 1.9972 1.9238 1.8706 1.6915 2.9612 3.858 3.4674 3.9479 3.827 3.6846 3.2206 4.8733 4.7037
"GCF_000166695.1_ASM16669v1" 1.9877 1.9033 1.8986 1.9117 1.8064 1.9996 1.998 1.9324 1.8716 1.6678 2.9533 3.8388 3.4831 3.9246 3.873 3.712 3.2062 4.8614 4.7192
"GCF_000166335.1_ASM16633v1" 1.9861 1.9264 1.9231 1.9029 1.7905 1.9996 1.998 1.9459 1.8653 1.7013 2.9647 3.8358 3.4758 3.9541 3.9002 3.7383 3.2331 4.7893 4.697
"GCF_000145215.1_ASM14521v1" 1.9877 1.9102 1.9201 1.8983 1.807 2 1.9976 1.9421 1.8748 1.6955 2.9638 3.8329 3.4771 3.9573 3.876 3.7147 3.2248 4.8239 4.6555
"GCF_000213235.1_ASM21323v1" 1.967 1.981 1.8674 1.9952 1.9639 1.99 1.947 1.9732 1.7746 1.7253 2.9682 3.917 3.7821 3.6075 3.7313 3.9293 3.7893 5.4113 5.6915
"GCF_000144645.1_ASM14464v1" 1.9992 2 1.8783 1.996 1.7857 1.895 1.786 1.9486 1.865 1.8382 2.7624 3.8417 3.7175 3.8941 3.4892 3.7523 3.4518 5.0942 5.1787
"GCF_000166415.1_ASM16641v1" 1.9451 1.9984 1.9547 1.9984 1.3922 1.9339 1.9751 1.9497 1.9996 1.8467 2.896 3.8491 3.6846 3.9463 3.9526 3.7879 3.5112 5.1573 5.1414
"GCF_000165465.1_ASM16546v1" 1.9724 1.965 1.979 1.9996 1.8238 1.9662 1.9869 1.9928 1.9972 1.919 2.6281 3.827 3.6284 3.87 3.8402 3.8081 3.6127 4.5579 5.184
"GCF_000020485.1_ASM2048v1" 1.9505 1.9829 1.8857 1.9897 1.3765 1.9051 1.8947 1.9524 1.9264 1.9771 2.9682 3.7879 2.624 3.8956 3.4447 3.4507 2.8098 4.6512 4.6382
"GCF_000144695.1_ASM14469v1" 1.9535 1.9712 1.9956 1.9531 1.4339 1.9619 1.9928 1.9417 1.9802 1.8786 2.7678 3.7979 3.3256 3.663 3.8052 3.7965 3.5361 4.5126 5.0994
"GCF_000020005.1_ASM2000v1" 1.9996 1.9924 1.9543 1.9996 1.9964 1.972 1.9312 1.992 1.9968 1.9952 2.9061 3.9793 3.499 3.9888 3.7439 3.7879 3.6996 5.1361 5.698
"GCA_000219855.1_ASM21985v1" 1.5356 1.7322 1.4233 1.8957 1.3949 1.3358 1.437 1.9019 1.8758 1.9924 2.3207 3.7453 3.4095 3.867 3.3501 3.601 3.1358 4.6512 4.4964
"GCF_000184705.1_ASM18470v1" 1.9814 1.9539 2 1.9952 1.9988 1.9885 1.5647 1.919 1.998 1.9904 2.7601 3.6684 3.7764 3.5486 3.9809 3.9078 3.6684 4.2391 5.0201
"GCF_000009905.1_ASM990v1" 1.9956 1.9585 1.9936 1.9853 1.9849 1.9988 1.8332 1.9066 1.9976 1.9853 2.8466 3.8081 3.87 3.4904 3.9246 3.9463 3.6928 4.3328 4.89
"GCF_000195335.1_ASM19533v1" 1.9309 1.9728 1.9227 1.9062 1.7902 1.8362 1.8932 1.9623 1.9897 1.9833 2.7495 3.5075 3.937 3.951 3.9108 3.8432 3.5842 5.814 5.0839
