"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000219765.1_ASM21976v1" 1.1769 1.3009 1.8409 1.1476 1.4648 1.7902 1.9331 1.5056 1.4661 1.6633 1.5929 3.2787 3.44 3.0358 2.0899 1.7724 3.3167 3.0874 2.5994
"GCF_000020765.1_ASM2076v1" 1.0681 1.3009 1.8018 1.1823 1.5058 1.7883 1.9209 1.4756 1.4674 0.9626 1.6515 3.308 3.4376 2.9931 1.9623 1.8292 3.2342 3.269 2.5994
"GCF_000230295.1_ASM23029v1" 1.0292 1.1539 1.3982 0.9981 1.6949 1.8857 1.935 1.615 1.4043 1.0966 1.0871 2.6781 3.1506 2.7307 2.2952 2.4015 3.2733 2.4765 1.9402
"GCF_000012165.1_ASM1216v1" 0.9352 1.0878 1.4192 1.1063 1.7085 1.9984 1.9069 1.8914 1.4613 1.0263 1.073 3.0845 3.391 2.7586 2.2862 2.4913 3.3807 2.7167 1.7999
"GCF_000196055.1_ASM19605v1" 1.0418 1.2892 1.3419 1.1142 1.6912 1.9372 1.8932 1.8519 2.0145 1.1255 1.25 2.9291 3.4722 2.5063 2.4994 2.0678 3.127 2.5138 2.0951
"GCF_000007465.2_ASM746v2" 1.5674 1.5209 1.9395 1.1511 1.8793 2.0032 1.651 2.0096 2.2207 1.9339 1.7696 3.6887 3.33 2.8474 2.3315 2.1026 3.9417 2.1678 2.5164
"GCF_000164675.2_ASM16467v2" 1.0389 1.0403 1.2641 0.9636 1.6023 1.8961 1.6689 1.8155 1.7298 0.8824 0.9519 3.202 3.201 2.4301 2.182 2.5853 2.8401 1.3957 1.8034
"GCF_000253155.1_ASM25315v1" 0.9042 0.8034 1.2776 0.9627 1.6469 1.9234 1.8198 1.5126 2.1848 1.2784 1.0194 3.0321 3.2755 2.2099 2.0964 2.2252 2.791 1.5557 1.8355
"GCF_000027165.1_ASM2716v1" 0.9289 0.9234 1.2601 0.9147 1.6418 1.8365 1.8515 1.621 1.5147 1.5218 1.0093 3.1666 3.1908 2.3031 2.1101 2.3004 2.767 1.5049 1.8288
"GCF_000221985.1_ASM22198v1" 0.9232 0.9079 1.4562 0.8427 1.6305 1.8529 1.8692 1.5667 2.1186 0.7157 1.0181 3.1766 3.1496 2.2302 1.994 2.4969 2.7886 1.5716 1.9589
"GCF_000251085.2_ASM25108v2" 0.9664 0.8215 1.495 0.9542 1.6321 1.8587 1.8957 1.6268 1.8875 1.0661 1.0323 3.2531 3.3659 2.2051 1.8741 2.3981 2.7716 1.7848 2.1022
"GCF_000019025.1_ASM1902v1" 0.9369 0.8266 1.381 0.9314 1.6316 1.8808 1.8501 1.5359 2.0551 1.1797 1.0145 3.1104 3.3245 2.1973 1.8741 2.3998 2.8257 1.6537 1.9558
"GCF_000007045.1_ASM704v1" 0.9409 0.831 1.3441 0.9678 1.634 1.8678 1.8495 1.5828 2.0934 1.9117 1.046 3.1466 3.3557 2.2183 1.8854 2.4085 2.7518 1.7024 1.9976
"GCF_000017005.1_ASM1700v1" 0.9442 1.065 1.4706 0.9341 1.5795 1.904 1.8709 1.6969 2.1524 0.6582 1.0515 3.1756 3.4211 2.3315 2.448 2.4343 2.9095 1.6912 1.8376
"GCF_000014205.1_ASM1420v1" 0.962 1.1269 1.3497 1.0299 1.609 1.9904 1.8406 1.6335 2.3036 0.7151 1.15 3.4341 3.2394 2.3952 2.1801 2.5707 2.6624 1.9399 1.9459
"GCF_000018185.1_ASM1818v1" 0.931 1.0552 1.2752 0.8364 1.4995 1.8129 1.8758 1.7532 1.7528 0.6429 1.0556 2.9603 3.0769 2.292 2.0129 2.208 2.6645 1.5741 1.9444
"GCF_000231865.1_ASM23186v1" 1.0603 1.0109 1.534 0.8452 1.9357 1.8248 1.8423 1.8205 1.9084 0.7123 1.3552 3.202 3.199 2.3613 2.4869 2.416 2.5316 2.0725 2.4021
"GCF_000231885.1_ASM23188v1" 1.0204 0.9771 1.2937 0.8678 1.5681 1.856 1.9231 1.7159 1.8765 0.7076 1.1168 3.0276 3.2248 2.0864 1.7832 2.3321 2.7894 1.5605 1.7937
"GCF_000283615.1_ASM28361v1" 2 1.9763 1.8864 1.7538 1.8149 1.9956 1.8467 1.9312 1.2225 1.8015 1.7718 3.8008 3.7594 3.0066 3.51 3.6819 3.7467 3.3704 1.7718
"GCF_000166815.1_ASM16681v1" 1.8312 2.0272 1.7995 1.5635 1.935 1.9577 1.7596 1.9346 2.0504 1.8034 1.2773 3.5149 3.4388 3.3557 3.3434 3.2787 3.4819 3.5562 1.7097
"GCF_000270185.1_ASM27018v1" 1.9531 1.9331 1.5074 1.9763 1.9662 2.0117 1.8285 2.0137 2.1331 2.1336 1.7768 3.9032 3.879 3.5663 3.2062 3.5112 3.4771 3.6036 1.7746
"GCA_000210115.1_ASM21011v1" 1.4804 1.583 1.509 1.3464 1.7883 1.8119 1.7778 1.9102 1.6644 1.5423 1.4104 3.2949 3.3058 3.2216 2.8571 3.0817 3.1319 2.9231 1.3935
"GCF_000007785.1_ASM778v1" 1.4261 1.4813 1.555 1.4573 1.7677 1.8532 1.7867 1.9786 1.755 1.6303 1.4418 3.4294 3.6023 3.0544 2.9516 3.2154 3.3014 3.0377 1.2945
"GCF_000172575.2_ASM17257v2" 1.2893 1.6472 1.6361 1.4017 1.7501 1.8302 1.7999 1.965 1.8979 1.462 1.418 3.3014 3.4188 3.0386 2.8703 3.0845 3.2776 3.0479 1.164
"GCF_000195575.1_ASM19557v1" 1.0734 1.4073 1.5995 1.3676 1.7737 1.8529 1.8825 1.938 2.3337 1.634 1.3421 3.1959 3.126 3.8926 3.3289 3.3647 3.5411 3.1536 1.5265
"GCF_000193205.1_ASM19320v1" 1.4646 1.8106 1.2432 1.305 1.6807 1.9249 1.7562 1.7097 2.858 1.7486 1.9505 3.2669 3.269 2.7579 2.7189 3.7665 3.059 3.0562 1.6507
"GCA_000017965.1_ASM1796v1" 1.4749 1.3631 1.0804 1.2776 1.7565 1.8467 1.9992 1.9643 1.8437 1.1399 1.5375 3.3613 3.4247 3.1486 2.5157 3.1807 3.5511 3.9588 1.7337
"GCF_000011245.1_ASM1124v1" 1.9897 1.7715 1.4693 1.5916 1.9294 1.9543 1.9912 2.0048 1.9493 1.9972 1.747 3.667 3.7369 3.6996 3.6603 3.2342 3.873 4.7416 2.0222
"GCF_000023045.1_ASM2304v1" 1.6753 1.4257 1.3187 1.287 1.7044 1.9011 1.9209 1.8751 1.6351 1.5399 1.4304 3.5461 3.1095 2.5069 2.6001 2.7293 2.6462 3.251 1.4403
"GCF_000177235.2_ASM17723v2" 1.53 1.5559 1.4063 1.136 1.8546 1.9992 2.0032 1.9026 1.8238 1.9558 1.7947 3.3887 3.574 3.4364 2.9525 2.9638 3.4025 3.9526 2.1978
"GCF_000093085.1_ASM9308v1" 1.9436 1.845 1.8577 1.7963 1.4491 1.9771 1.533 2.0048 2.0691 2.0032 2.206 3.8715 3.5273 3.1437 2.318 3.4258 2.7778 4.5045 2.5714
"GCF_000009825.1_ASM982v1" 2.0169 1.9309 1.944 1.8808 1.5337 1.8471 1.7655 2.0032 2.0105 1.2599 1.9474 3.8895 3.7341 2.2401 3.0248 3.5174 2.7382 4.1 2.576
"GCF_000011145.1_ASM1114v1" 1.8925 2.0206 1.9175 1.4575 1.6263 1.9604 1.9912 1.9885 2.1566 1.3926 1.9524 3.9185 3.7202 3.639 3.0525 2.9824 3.0386 4.7326 2.8514
"GCF_000005825.2_ASM582v2" 1.4445 1.2534 1.3891 1.2332 1.806 1.9996 1.9837 1.9964 2.0028 1.4539 1.5265 3.3467 3.3967 3.3456 3.319 3.1338 2.8523 4.207 1.9139
"GCF_000024685.1_ASM2468v1" 1.9992 1.6345 1.8228 1.796 1.895 1.675 1.6812 1.9589 1.9387 1.5263 2.292 3.2884 3.5868 2.93 2.6824 2.6178 3.5348 4.1477 3.0506
"GCA_000146875.2_ASM14687v2" 1.8322 1.8786 1.7191 1.3454 1.506 1.6892 1.8793 1.9639 2.1017 1.4567 1.7603 3.3411 2.9674 3.0175 3.0423 2.3663 3.1348 1.8245 1.9904
"GCF_000235585.1_ASM23558v1" 1.7624 1.9976 1.6762 1.3585 1.6023 1.681 1.8723 1.9512 2.0947 1.6614 1.8871 3.3818 3.453 3.2499 3.1939 2.5227 3.5039 2.1048 2.2316
"GCF_000023585.1_ASM2358v1" 1.7609 1.8594 1.5115 1.533 1.4239 1.5674 1.844 1.9113 1.8692 1.2165 2.0068 2.5394 2.8893 2.405 2.7211 2.5853 3.0969 2.7427 2.3207
"GCA_000227705.3_ASM22770v3" 1.7957 1.3177 1.8879 2.002 1.8889 1.8484 1.0204 1.9463 1.8577 1.8136 2.6695 3.7286 3.5026 2.551 1.9084 3.2175 2.5316 3.7807 3.7951
"GCF_000218915.1_ASM21891v1" 1.9751 1.9566 1.8047 1.8643 1.9968 1.9849 1.5878 1.9724 1.9786 1.7857 2.5044 3.3557 3.465 2.6596 2.3485 3.3467 3.1037 3.7383 2.8441
"GCF_000250655.1_ASM25065v1" 1.935 1.8272 1.8396 1.9376 1.9693 1.9782 1.4993 1.9376 2.0141 1.8413 2.5661 3.5236 3.6928 2.686 2.2232 3.3389 3.1888 3.8226 2.8074
"GCF_000010165.1_ASM1016v1" 1.6008 1.9069 1.5921 1.4815 1.5637 1.8409 1.9425 1.9841 1.6883 1.3495 1.6628 2.97 3.2279 3.1807 2.8977 2.3969 3.7051 2.4444 2.0751
"GCF_000092905.1_ASM9290v1" 1.7957 2.03 1.6095 2.021 1.965 1.1312 1.561 1.9011 1.8797 2.0602 2.4722 3.4352 3.5039 3.9108 3.4095 3.701 3.3367 4.845 4.4863
"GCF_000024285.1_ASM2428v1" 1.9223 2.0052 2.0056 1.9666 1.9968 1.9814 1.6168 1.6875 2.0333 1.8972 2.7442 3.4965 3.5398 2.93 3.5881 3.2268 3.4518 5.2938 3.2701
"GCF_000219875.1_ASM21987v1" 1.9512 2.0137 1.979 1.9948 2.0068 1.9972 1.6423 1.8464 1.9732 1.8471 2.6603 3.3979 3.635 2.845 3.8432 3.2971 3.2819 5.4825 3.1037
"GCA_000242895.3_ASM24289v3" 1.6824 2.0288 1.7262 1.5131 1.6989 1.8546 1.9209 1.8622 1.998 1.7883 1.8639 3.6179 3.6127 3.5411 3.5702 2.739 3.4048 4.7214 3.0941
"GCF_000019045.1_ASM1904v1" 1.9209 1.5454 1.9019 1.6308 1.7569 1.6667 1.7301 1.9881 2.1017 1.295 1.6551 3.7523 3.406 3.1516 2.6911 3.3344 2.6226 3.9448 1.6728
"GCF_000166075.1_ASM16607v1" 1.7899 1.4418 1.7841 1.9161 1.6305 1.4298 1.4599 1.9421 1.7156 1.4613 1.9708 3.614 2.8645 2.956 1.9619 3.4329 2.57 4.4444 1.5513
"GCF_000023385.1_ASM2338v1" 1.7519 1.5356 1.6493 1.967 1.6038 1.4269 1.4806 1.9113 1.7892 1.318 1.9275 3.6193 3.3113 3.1427 2.1501 3.3201 2.7064 4.7348 1.7437
"GCF_000009785.1_ASM978v1" 1.9175 1.4374 1.8159 1.8839 1.1967 1.0294 1.2505 1.8818 2.05 1.7004 2.0683 3.3113 3.2092 2.8969 1.4484 2.165 2.5549 4.5517 2.0338
"GCF_000236605.1_ASM23660v1" 1.9751 1.4081 1.7677 1.8305 1.168 1.0117 1.2279 1.9102 2.0572 1.6589 2.0101 3.3245 3.2541 2.9762 1.4094 2.2447 2.3613 4.5746 2.0313
"GCF_000015745.1_ASM1574v1" 1.9643 1.3077 1.9527 1.6472 1.3289 1.1774 1.4507 1.9608 2.0182 1.4791 2.0145 3.5474 3.6101 2.7863 1.6642 1.9806 2.3154 4.4425 2.4673
"GCF_000015785.1_ASM1578v1" 1.3793 1.8574 1.6396 1.2985 2.0121 1.621 1.8312 1.9062 2.1322 1.1969 1.6236 3.5804 3.2489 3.4141 2.4546 2.7307 3.2258 3.4771 2.2533
"GCF_000221645.1_ASM22164v1" 1.8123 1.9889 1.7004 1.5101 1.9822 1.5723 1.8295 1.9309 1.6584 1.0529 1.6706 3.7244 3.375 3.269 2.6192 2.4777 3.1696 3.6049 2.4894
"GCF_000283695.1_ASM28369v1" 1.4648 1.6287 1.4192 1.1864 2.0044 1.4937 1.8495 1.922 1.6521 1.0578 1.6147 2.8752 3.5273 3.7064 3.2971 2.9904 3.4566 4.0323 3.1556
"GCF_000165925.1_ASM16592v1" 1.3959 1.8954 1.5513 1.4233 2.0101 1.935 1.9539 1.9242 1.8762 1.7986 1.5101 3.6443 3.7893 3.5348 3.1027 3.0694 3.8565 2.936 1.7138
"GCF_000186745.1_ASM18674v1" 1.416 1.6779 1.4043 1.418 2.0012 1.7937 1.9916 1.952 2.0358 1.4648 1.5461 3.4435 3.4459 3.7509 3.2415 2.6076 3.5125 3.9857 2.1711
"GCF_000227485.1_ASM22748v1" 1.2303 1.7992 1.4403 1.1484 1.9505 1.7047 1.965 1.9845 1.9183 1.0897 1.4461 3.3546 3.2352 3.1646 3.0826 2.3095 2.9248 3.5026 2.1939
"GCF_000227465.1_ASM22746v1" 1.2676 1.6815 1.2913 1.1403 1.9543 1.654 1.9677 1.9818 2.1404 1.0617 1.3814 3.3568 3.2744 3.1969 3.0488 2.1673 2.9771 3.4014 2.2351
"GCF_000017885.4_ASM1788v4" 1.5788 1.3765 1.33 1.1413 1.8315 1.9146 2.0036 2.0052 2.1322 1.5293 1.3118 3.8197 3.5562 3.5663 2.8225 2.4108 3.6166 4.0617 1.8275
"GCF_000008425.1_ASM842v1" 1.9201 1.9592 1.9775 1.6779 1.9685 1.7525 1.9022 1.9897 1.8553 1.4188 1.5929 3.3772 3.574 3.2552 2.5452 2.9172 3.5702 3.5014 1.8488
"GCF_000017425.1_ASM1742v1" 1.4633 1.8262 1.2829 1.1693 1.8275 1.8929 2.0012 1.9109 1.6841 1.3291 1.4652 3.4176 3.4819 3.6088 3.1368 2.3068 3.5881 3.488 1.981
"GCF_000021305.1_ASM2130v1" 1.243 1.5396 1.0334 1.0728 1.8077 1.9566 1.9833 1.9301 2.0202 1.5225 1.4802 3.1417 3.3434 2.8043 2.5893 2.4637 3.2723 3.5829 1.564
"GCF_000193355.1_ASM19335v1" 1.3024 1.5898 1.0401 1.0826 1.8139 1.9516 1.981 1.938 1.9778 1.5038 1.5069 3.2092 3.3113 2.8011 2.5202 2.4558 3.251 3.655 1.6466
"GCF_000092165.1_ASM9216v1" 1.3002 1.4721 1.0469 1.1199 1.7957 1.9414 1.99 1.9346 2.0235 1.554 1.5293 3.1827 3.3047 2.9647 2.5846 2.4044 3.4722 3.6643 1.5913
"GCF_000190515.1_ASM19051v1" 1.3019 1.5225 0.9997 1.1712 1.7848 1.9205 1.9964 1.9712 1.9904 1.4762 1.4241 3.358 3.4953 3.2648 2.6199 2.6448 3.2415 3.7608 1.4296
"GCF_000008005.1_ASM800v1" 1.2995 1.5523 1.0337 1.206 1.7883 1.9448 1.9877 1.9216 2.0032 1.5492 1.511 3.1776 3.2733 2.986 2.5151 2.4307 3.2819 3.7133 1.5783
"GCF_000008165.1_ASM816v1" 1.1909 1.4901 0.9918 1.1096 1.7979 1.9448 1.9889 1.9246 1.9646 1.3847 1.3736 3.1626 3.2499 2.777 2.4679 2.3332 3.2 3.6496 1.6088
"GCF_000021785.1_ASM2178v1" 1.2095 1.4184 1.028 1.2994 1.8136 1.9142 1.9992 1.9395 2.0076 1.7498 1.4271 3.2404 3.4235 3.5039 2.8393 2.3685 3.3852 3.73 1.4725
"GCF_000283675.1_ASM28367v1" 1.2158 1.5312 1.0261 1.218 1.8352 1.9384 1.9877 1.9654 2.0088 1.6218 1.4835 3.1959 3.3167 3.0066 2.5316 2.4649 3.2648 3.811 1.5603
"GCF_000018825.1_ASM1882v1" 1.3912 1.6437 1.0464 1.186 1.806 1.9365 1.9968 1.9346 2.0251 1.5456 1.5903 3.2165 3.3478 3.2531 2.963 2.4492 3.5224 3.6536 1.7074
"GCF_000225265.1_ASM22526v1" 1.5129 1.3092 1.4011 1.1348 1.8501 1.9448 2.0008 1.9346 1.9194 1.2523 1.4019 3.33 3.2185 3.0497 3.199 2.7647 3.3036 3.8197 1.8543
"GCF_000025825.1_ASM2582v1" 1.712 1.5667 1.4516 1.148 1.734 1.8467 1.9992 1.9912 2.0504 0.9999 1.5008 3.2712 3.3047 3.3047 3.2041 3.3025 3.5663 4.0535 2.0458
"GCF_000217835.1_ASM21783v1" 1.9357 1.7173 1.5637 1.8968 1.7434 1.3495 1.2868 1.8601 1.3401 1.5265 2.0462 3.3864 3.9216 2.7196 1.5033 2.6638 3.3389 4.4843 3.2394
"GCF_000010585.1_ASM1058v1" 1.5142 1.4646 0.9446 1.2845 2.053 1.9102 1.941 1.967 2.2193 1.3153 1.2401 3.0883 3.4507 3.0395 3.3887 3.4674 3.3467 3.1969 1.4489
"GCF_000185885.1_ASM18588v1" 1.5949 1.3508 1.175 1.3075 1.7762 1.8605 1.9301 1.6946 1.4146 1.6242 1.4937 3.5702 3.1817 2.0475 3.1939 3.0211 3.3512 3.2862 1.6103
"GCF_000009405.1_ASM940v1" 1.5706 1.6415 1.2115 1.3829 1.8232 1.9305 1.8447 1.9988 1.9493 1.0671 1.3926 3.358 3.3113 2.739 3.0395 3.0912 2.7609 3.1027 1.7191
"GCF_000010125.1_ASM1012v1" 1.3875 1.2055 1.2461 1.4233 1.8997 1.9216 1.9172 1.8918 1.523 1.7449 1.4355 3.3738 3.4977 2.5994 3.3829 2.9369 3.4118 3.2776 1.8175
"GCF_000009865.1_ASM986v1" 1.4699 1.0594 0.9145 1.7079 1.7627 1.8116 2.0024 1.9139 2.1048 1.6683 1.3103 3.1898 3.42 2.2676 2.9551 2.6947 3.4165 4.1632 2.6035
"GCF_000025085.1_ASM2508v1" 1.807 1.7483 1.4368 1.6644 1.912 1.856 1.915 1.8843 2.116 1.2718 1.6197 3.5014 3.5714 2.5075 3.1797 3.3267 3.6114 3.1466 1.8758
"GCF_000007645.1_ASM764v1" 1.6742 1.4745 1.0099 1.6793 1.8681 1.9877 1.9501 1.8864 1.9153 1.9554 1.6653 3.6765 3.667 2.6969 3.2499 3.2927 3.3625 2.942 2.096
"GCF_000024585.1_ASM2458v1" 1.5848 1.4972 1.0247 1.4047 1.8332 1.9932 1.9677 1.8625 1.8238 1.2724 1.5235 3.2938 3.3523 2.2973 3.1867 2.6371 3.2626 2.9516 1.6972
"GCF_000245495.1_ASM24549v1" 1.6142 1.5099 1.0321 1.3646 1.8464 1.9948 1.9539 1.8723 1.7734 1.2905 1.5415 3.2605 3.349 2.3079 3.1847 2.7071 3.2584 3.0451 1.8165
"GCF_001602155.1_ASM160215v1" 1.78 1.7422 1.5094 1.2788 1.7727 2.0092 1.8437 1.9399 2.1501 2.0756 1.493 3.1172 3.5211 3.5249 3.3003 2.5634 2.4612 3.7864 1.3455
"GCF_000210615.1_ASM21061v1" 1.9015 1.6722 0.9882 1.2353 0.7455 1.9932 1.6069 2.004 1.9489 1.2204 0.9885 3.2895 3.1027 2.9674 2.8835 3.06 3.1666 3.5524 1.7848
"GCA_000210735.1_ASM21073v1" 1.9128 1.9964 1.7813 1.7727 1.8155 1.9194 1.9992 1.9635 1.6064 1.5581 2.4765 3.5014 1.2855 2.7322 3.3979 2.7655 2.71 1.6085 1.9283
"GCF_000179635.2_ASM17963v2" 1.929 1.3243 1.1957 1.4507 1.3021 1.4023 1.9448 2.0024 1.5773 1.1559 1.6393 1.8961 1.8355 2.6199 2.3332 2.9709 2.5833 2.343 1.4196
"GCF_000210095.1_ASM21009v1" 1.7065 1.6423 1.9194 1.6609 1.581 1.5883 1.9877 1.9928 1.6664 1.5085 2.2361 2.1249 1.6359 2.5681 3.3467 2.3557 2.7473 1.8625 2.6582
"GCF_000178115.2_ASM17811v2" 1.1212 1.8275 1.9988 1.9763 1.7458 1.25 1.3988 1.7677 1.9508 1.8018 2.5272 2.9551 3.9078 2.7285 2.4143 2.8417 2.9913 3.199 3.0694
"GCF_000178835.2_ASM17883v2" 1.5449 1.5833 1.1399 1.6609 1.8258 1.9474 1.9833 1.9861 1.9743 1.7112 1.3706 3.453 3.465 2.8425 2.2381 3.358 2.6645 3.3613 3.123
"GCA_000210555.1_ASM21055v1" 1.7416 1.9701 1.0916 1.3161 0.7123 1.8972 1.7129 1.9988 1.9562 1.2401 1.2963 2.8818 3.0432 2.4894 2.9036 3.3389 1.3992 3.3434 2.8185
"GCF_000146185.1_ASM14618v1" 1.7724 1.9361 0.9478 1.447 0.8125 0.9605 1.9673 1.967 1.3493 1.1125 1.514 2.7747 2.8177 3.1319 2.3646 2.2941 1.657 2.7655 2.8417
"GCF_000145035.1_ASM14503v1" 1.7126 1.4415 0.9597 1.1705 0.9626 1.1935 1.6603 1.9755 1.2657 1.136 1.3609 2.4667 2.5323 3.2206 2.4295 2.0206 1.2577 2.4372 2.8074
"GCF_000270305.1_ASM27030v1" 1.955 1.6139 1.9279 1.9474 1.1181 1.8315 1.9837 1.8258 1.7584 1.5584 2.0145 2.805 2.3804 2.9612 1.5818 2.2129 2.7925 2.0016 2.6617
"GCA_000209815.1_ASM20981v1" 1.2832 1.0634 1.0133 1.0931 0.9438 1.0397 1.6145 1.944 1.4227 0.9163 1.3041 2.495 2.5044 2.7878 1.7806 2.2292 1.1593 2.4056 2.739
"GCF_000225345.1_ASM22534v1" 1.8918 2.0028 1.444 1.6284 1.025 1.6311 1.5147 1.845 1.9249 1.3947 1.4826 2.495 1.9175 2.8539 1.5475 2.3143 2.6295 3.6456 2.2686
"GCA_000210655.1_ASM21065v1" 1.9268 2.0084 1.495 1.4756 0.7374 1.9436 1.5099 1.9139 1.952 1.3695 1.2296 3.1476 2.574 2.9967 2.1304 2.809 2.666 3.4795 2.2041
"GCF_000020605.1_ASM2060v1" 1.5957 1.9775 1.1566 1.5392 0.8043 1.3706 1.0488 1.9928 2.0125 1.0868 1.304 2.6774 2.5913 2.9904 2.73 2.1997 1.4738 2.6702 2.2538
"GCF_000144625.1_ASM14462v1" 1.9201 1.7803 1.9327 1.9873 1.3187 2.0036 1.8426 1.9639 1.9369 1.6258 2.6788 3.8037 3.2206 3.4674 3.075 2.5336 2.8329 4.0535 5.3967
"GCA_000210535.1_ASM21053v1" 1.7715 2.0113 1.4972 1.6869 1.049 1.4741 1.3822 2.0048 1.6592 1.4327 1.642 2.2012 2.3305 2.9931 2.4919 2.0268 1.4577 3.3003 2.8201
"GCA_000209895.1_ASM20989v1" 1.7934 2.0096 1.3976 1.3646 1.0435 1.9019 1.6606 1.9988 1.7289 1.3017 1.4975 2.2198 2.3364 2.8935 1.0368 1.9294 1.6966 3.1746 2.4462
"GCF_000018685.1_ASM1868v1" 1.7298 2.0068 1.4524 1.9361 1.0297 1.6892 1.9077 2.0024 1.9223 1.63 1.8762 3.3036 3.2206 2.9665 2.1935 3.199 3.9246 3.5063 3.413
"GCF_000247605.1_ASM24760v1" 1.7259 1.7304 1.6595 1.9646 2.0084 1.6469 1.5401 1.763 1.8997 2.0129 2.2978 3.6443 3.3267 3.5791 3.3568 3.6657 2.3524 4.2265 3.2552
"GCF_000152245.2_ASM15224v2" 2.0113 2.0072 2.004 1.8674 1.1637 1.8857 1.6215 2.0048 2.0072 1.5413 2.1101 3.4698 3.5868 3.1928 3.7051 2.6667 3.096 2.9824 3.6643
"GCF_000025225.2_ASM2522v1" 2.0125 1.9873 1.8031 1.844 1.6943 1.9033 1.5083 1.9272 1.8632 1.8443 2.4913 3.2669 3.1626 3.0057 2.7189 3.7994 3.2595 3.7722 3.6684
"GCF_000244875.1_ASM24487v1" 1.7851 1.8443 1.6186 1.5679 1.1337 1.4708 1.8522 1.9928 1.8146 1.7042 2.7624 2.9744 3.4002 3.5499 3.2383 2.7473 3.2092 4.4803 4.329
"GCF_000022065.1_ASM2206v1" 1.9924 1.7637 1.5694 1.679 1.1031 1.7665 1.9059 2.0044 1.9268 1.904 2.8918 3.349 3.4941 3.5714 3.4783 3.0488 3.4554 4.3821 4.1459
"GCF_000184925.1_ASM18492v1" 2.0008 2.0392 2.0092 1.8005 1.3156 2.0008 1.844 1.8539 1.8159 1.6762 2.8785 3.1486 3.7272 3.5549 3.2541 3.0039 3.4868 3.5361 4.1806
"GCF_000237085.1_ASM23708v1" 2.0076 1.965 1.9724 1.9335 1.3437 1.9845 1.9569 1.9459 1.9619 1.5845 2.978 3.3156 3.6603 3.601 3.1466 3.2884 2.9163 3.7722 4.5351
"GCF_000016545.1_ASM1654v1" 1.8386 1.4288 2.0305 1.6311 1.586 1.9139 1.9257 1.7627 2.0995 1.7593 2.8129 2.7647 3.0544 3.5112 2.8417 3.3841 1.998 4.075 3.69
"GCF_000166355.1_ASM16635v1" 1.7596 1.763 2.0125 1.6041 1.3245 1.9681 1.9069 1.7535 2.0342 1.4804 2.9061 2.891 2.9525 3.4423 3.0516 3.0893 1.9249 3.4223 3.6206
"GCF_000166775.1_ASM16677v1" 1.9346 1.6332 2.0113 1.4961 1.2129 1.9493 1.9771 1.6975 2.0768 0.9471 2.8596 3.125 2.896 3.3795 3.1596 3.775 2.3332 3.8911 3.0656
"GCF_000166695.1_ASM16669v1" 1.8702 1.5918 2.0084 1.485 1.175 1.9091 1.9305 1.5741 1.7191 1.2104 2.9223 2.9499 2.9002 3.3807 3.1756 3.2626 2.193 3.7594 3.3179
"GCF_000166335.1_ASM16633v1" 1.8702 2.082 2.0165 1.773 1.6106 1.9794 1.9818 1.7655 1.4033 1.1773 3.0084 3.3289 3.1566 3.3212 3.4341 3.7651 2.1409 3.8285 4.1929
"GCF_000145215.1_ASM14521v1" 1.9666 2.0462 2.0145 1.5198 1.4445 1.9331 1.9417 1.6578 1.6532 1.0235 2.7988 2.9214 3.0516 3.1666 3.3568 3.4554 2.1008 3.663 3.6914
"GCF_000213235.1_ASM21323v1" 2.0173 1.8871 1.5818 1.9566 2.0056 1.9474 1.9627 2 2.0912 1.6912 2.742 3.3256 3.9078 2.9967 2.9446 3.6193 3.2798 4.3764 5.6754
"GCF_000144645.1_ASM14464v1" 2.0076 1.9658 1.8591 2.0121 1.3362 1.9324 1.7819 1.8067 1.576 1.8882 2.7196 3.5411 3.251 3.4602 3.2383 2.8027 2.51 4.2699 4.4131
"GCF_000166415.1_ASM16641v1" 1.8567 2.0288 2.0072 1.9992 1.1379 1.9142 1.9312 1.9782 2.0317 1.7982 2.5355 3.4507 3.6271 3.6101 4.0535 3.5765 3.4118 4.7664 4.5977
"GCF_000165465.1_ASM16546v1" 2.0202 1.6639 2.0113 1.9802 1.3184 1.9996 1.9414 1.9976 2.0559 1.9693 2.1381 3.6657 3.453 3.6193 3.6179 3.406 3.4566 4.0016 4.2355
"GCF_000020485.1_ASM2048v1" 2.0032 1.9612 1.7931 2.0072 1.265 1.8947 1.7749 1.9685 1.6284 1.9724 2.9621 3.4176 2.2989 3.5651 3.0257 2.8927 1.9635 4.6816 4.7393
"GCF_000144695.1_ASM14469v1" 1.9865 1.7973 1.9897 1.879 1.1074 1.8225 1.9904 1.9736 1.8954 1.2366 2.5272 3.639 3.0312 3.0525 3.7793 2.8313 3.3289 3.1506 3.8447
"GCF_000020005.1_ASM2000v1" 1.9286 2.03 1.9924 2.006 1.9646 2.006 1.9327 1.9417 2.0538 1.7406 2.5733 3.6232 3.7051 3.7864 3.7922 3.9588 2.7809 5.2493 5.2882
"GCA_000219855.1_ASM21985v1" 1.4846 1.7244 1.0859 1.9562 1.3186 1.3939 1.2016 1.9246 1.2872 1.7358 1.8776 3.6088 3.2723 3.8212 3.0184 3.2289 2.7278 3.6955 3.8956
