"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000219765.1_ASM21976v1" 1.4463 1.6044 1.8179 1.1062 1.955 1.9904 1.994 1.8325 1.6491 1.2379 1.5451 3.4843 3.4953 3.5436 2.4963 2.3063 3.3333 3.3681 2.1231
"GCF_000020765.1_ASM2076v1" 1.4507 1.4852 1.8086 1.1192 1.9429 1.9928 1.9992 1.8625 1.662 1.2003 1.5337 3.4771 3.5236 3.56 2.5126 2.3223 3.2938 3.3478 2.1008
"GCF_000230295.1_ASM23029v1" 1.0667 1.2452 1.4826 1.0417 1.8258 1.8365 1.938 1.8723 1.844 1.4512 1.3144 3.3156 3.4329 3.4662 2.6983 2.6853 3.3795 2.4679 2.0442
"GCF_000012165.1_ASM1216v1" 1.1505 1.2775 1.5042 1.076 1.8083 1.8632 1.9429 1.8678 1.8997 1.5389 1.3661 3.3841 3.4388 3.4855 2.681 2.5988 3.4364 2.613 2.0717
"GCF_000196055.1_ASM19605v1" 1.2639 1.0868 1.452 1.026 1.8553 1.8786 1.9747 1.8744 0.9174 1.4663 1.3567 3.2669 3.5486 3.3956 2.6069 2.624 3.2489 2.8043 2.0951
"GCF_000007465.2_ASM746v2" 1.6499 1.6689 1.5645 1.6606 1.7931 1.9763 1.8667 2.0008 2.1552 1.7027 1.7065 3.6819 3.785 3.5971 2.7863 2.9121 3.785 3.2072 2.2826
"GCF_000164675.2_ASM16467v2" 1.106 1.0238 1.3376 1.0115 1.651 1.8723 1.8369 1.9234 2.2852 1.2561 1.038 3.4674 3.4602 3.3135 2.531 2.7159 3.0377 1.4835 1.9732
"GCF_000253155.1_ASM25315v1" 1.1074 1.138 1.3759 0.972 1.7021 1.8961 1.9142 1.751 2.0855 1.3748 1.0973 3.4578 3.3956 3.2637 2.3901 2.7855 3.0931 1.6984 2.0251
"GCF_000027165.1_ASM2716v1" 1.1783 1.1829 1.5051 1.011 1.7159 1.89 1.9183 1.8769 2.0912 1.3897 1.1995 3.4722 3.4819 3.399 2.5336 2.9931 3.2237 1.7715 2.1093
"GCF_000221985.1_ASM22198v1" 1.1245 1.0196 1.4609 0.9616 1.7021 1.8758 1.9246 1.8245 2.1124 1.308 1.1024 3.3864 3.4329 3.2248 2.4343 2.736 3.231 1.621 2.04
"GCF_000251085.2_ASM25108v2" 1.0879 1.0686 1.4186 1.0327 1.7077 1.8755 1.9146 1.8123 2.0799 1.2575 1.1319 3.4247 3.4305 3.2279 2.4155 2.751 3.1756 1.6683 2.0416
"GCF_000019025.1_ASM1902v1" 1.0988 1.0719 1.413 1.051 1.7015 1.8772 1.908 1.8275 2.116 1.2525 1.1469 3.4141 3.4211 3.2248 2.4137 2.7941 3.1807 1.715 2.0551
"GCF_000007045.1_ASM704v1" 1.1106 1.0645 1.4797 1.0399 1.7492 1.8646 1.9268 1.8028 2.0713 1.2932 1.15 3.4483 3.4722 3.199 2.3288 2.7601 3.2154 1.6653 2.0092
"GCF_000017005.1_ASM1700v1" 1.2366 1.0794 1.5545 1.0477 1.7857 1.8921 1.8822 1.7646 2.2873 1.287 1.2845 3.4807 3.4495 3.3727 2.613 2.8137 2.978 1.9406 2.1575
"GCF_000014205.1_ASM1420v1" 1.3009 1.3001 1.6415 1.1963 1.8925 1.9395 1.9175 1.8636 2.0145 1.2282 1.4207 3.5174 3.4317 3.3704 2.3574 2.7181 2.9542 2.4237 2.3154
"GCF_000018185.1_ASM1818v1" 1.3002 1.1055 1.2862 0.9714 1.7986 1.8713 1.9342 1.8783 2.1133 1.3633 1.2492 3.4698 3.3501 2.6192 2.2331 2.6462 3.1496 1.5736 2.1097
"GCF_000231865.1_ASM23186v1" 1.2875 1.1373 1.2915 0.9519 1.786 1.8699 1.9342 1.8619 1.972 1.3367 1.2598 3.4662 3.3389 2.6164 2.2099 2.6048 3.1837 1.538 2.096
"GCF_000231885.1_ASM23188v1" 1.283 1.0785 1.2791 0.9504 1.8272 1.8723 1.9324 1.8515 2.0333 1.218 1.2694 3.4048 3.3356 2.6497 2.207 2.6385 3.0855 1.4828 2.1
"GCF_000283615.1_ASM28361v1" 1.9724 2.0032 1.9459 1.9095 1.7244 1.955 1.7915 1.9592 1.8947 1.9102 1.7535 3.87 3.7994 3.5791 3.3512 3.6955 3.861 2.8377 2.3397
"GCF_000166815.1_ASM16681v1" 1.96 1.9972 1.6818 1.436 1.8025 1.8332 1.7778 2.0084 1.8965 1.8433 1.3656 3.7397 3.6324 3.8241 3.3501 3.5524 3.6088 2.7663 2.0717
"GCF_000270185.1_ASM27018v1" 2.0076 2.0109 1.8416 1.8727 1.9646 1.9596 1.8893 1.9861 1.8002 1.9755 1.9001 3.8417 3.858 3.6941 3.2906 3.6523 3.882 3.0386 2.0942
"GCA_000210115.1_ASM21011v1" 1.787 1.9384 1.8179 1.4684 1.7665 1.8282 1.8605 1.996 2.0525 1.8447 1.5741 3.5398 3.8285 3.5398 3.2765 3.3278 3.73 3.1959 2.002
"GCF_000007785.1_ASM778v1" 1.7298 1.8793 1.608 1.2139 1.7771 1.8629 1.8464 1.9739 2.0764 1.7572 1.451 3.4868 3.7272 3.5511 3.1696 3.2531 3.471 2.9403 1.9309
"GCF_000172575.2_ASM17257v2" 1.6415 1.8225 1.5559 1.1723 1.7671 1.844 1.8657 1.9747 2.0734 1.7621 1.4049 3.4662 3.7064 3.5398 3.1309 3.2072 3.4495 2.9019 1.8162
"GCF_000195575.1_ASM19557v1" 1.2329 1.8165 1.7376 1.5106 1.7584 1.8657 1.9246 1.9459 2.0509 1.599 1.5557 3.5373 3.4928 3.8895 3.3124 3.4423 3.5298 2.986 2.0872
"GCF_000193205.1_ASM19320v1" 1.74 1.8495 1.69 1.5506 1.7227 1.9948 1.7528 1.7931 2.0149 1.8481 1.8911 3.3704 3.8168 3.4471 3.0331 3.8314 3.488 2.6652 2.0259
"GCA_000017965.1_ASM1796v1" 1.3214 1.4613 1.1131 1.1242 1.7822 1.9425 2.0028 1.9767 2.0325 1.5569 1.5952 3.5676 3.4412 2.8185 3.3289 3.3047 3.4507 3.7608 2.0951
"GCF_000011245.1_ASM1124v1" 1.7806 1.8467 1.5601 1.3829 1.8886 1.9869 2.0004 1.9853 1.6966 1.9524 1.7606 3.7523 3.5984 3.667 3.0675 3.2123 3.5945 4.1684 2.2306
"GCF_000023045.1_ASM2304v1" 1.39 1.3992 1.2509 1.2089 1.6493 1.9231 1.935 1.9175 2.1053 1.3528 1.4695 3.8911 3.2916 2.7941 2.5826 2.7093 3.0779 3.635 1.929
"GCF_000177235.2_ASM17723v2" 1.7618 1.6932 1.587 1.4963 1.8258 1.994 1.9936 1.9305 1.9837 1.9004 1.9853 3.873 3.6955 3.6765 3.5537 3.6206 3.686 3.8865 2.471
"GCF_000093085.1_ASM9308v1" 1.8893 1.6345 1.795 1.6798 1.5267 2 1.7504 1.952 1.8932 1.7841 1.8961 3.7807 3.7453 3.3422 3.0102 3.5958 3.6101 4.7461 2.3343
"GCF_000009825.1_ASM982v1" 1.9194 1.8911 2.0044 1.6145 1.6158 1.8636 1.8932 1.9693 1.585 1.2531 2.0387 3.937 3.7425 3.1348 3.0609 3.4734 3.1888 4.0733 2.3191
"GCF_000011145.1_ASM1114v1" 1.6658 1.7995 1.6385 1.2811 1.665 2.0016 1.9612 1.9972 2.0239 1.3665 1.9001 3.9588 3.6271 3.6765 3.0931 3.1417 3.399 4.1051 2.1519
"GCF_000005825.2_ASM582v2" 1.4899 1.2293 1.428 1.1525 1.692 1.9569 2.0028 1.9554 2.0509 1.4057 1.5528 3.5778 3.5137 3.427 3.375 3.2841 3.4868 4.1528 2.0777
"GCF_000024685.1_ASM2468v1" 1.9501 1.9589 1.7103 1.5078 1.6886 1.844 1.9286 1.9573 1.8808 1.3435 1.8921 3.5625 3.2279 3.1085 3.1496 2.7933 3.7807 3.367 2.553
"GCA_000146875.2_ASM14687v2" 1.7153 1.8457 1.6108 1.6236 1.7179 1.7498 1.8447 1.9802 1.6855 1.6611 1.9767 3.6456 3.5499 3.199 3.2584 2.6103 3.6873 2.474 2.3969
"GCF_000235585.1_ASM23558v1" 1.7658 1.915 1.5571 1.5256 1.679 1.7461 1.858 1.9654 1.71 1.5198 1.9298 3.655 3.5273 3.251 3.2165 2.7034 3.655 2.4558 2.3635
"GCF_000023585.1_ASM2358v1" 1.6852 1.8961 1.4682 1.4271 1.563 1.7179 1.8925 1.9677 1.89 1.1787 1.9566 3.2765 3.1736 2.7863 2.9833 2.6961 3.3146 3.1596 2.5304
"GCA_000227705.3_ASM22770v3" 1.9806 1.6292 1.8737 2.006 1.8536 1.9117 1.2642 1.8553 1.9928 1.6941 2.4685 3.9339 3.8314 2.7863 2.263 3.488 2.686 4.6083 3.827
"GCF_000218915.1_ASM21891v1" 1.8737 1.9033 1.6265 1.5833 1.8549 1.9893 1.8454 1.9908 1.7999 1.3854 2.0096 3.4329 3.3568 2.8514 2.9735 2.6219 3.6193 3.8685 2.49
"GCF_000250655.1_ASM25065v1" 1.7976 1.9577 1.5603 1.5399 1.8525 2 1.8591 1.9873 1.7721 1.4674 1.9666 3.4072 3.3979 2.936 3.0057 2.6357 3.6284 3.9841 2.7956
"GCF_000010165.1_ASM1016v1" 1.6784 1.8379 1.6247 1.4243 1.5652 1.9175 1.8943 2.0036 1.3319 1.327 1.8265 3.3156 3.1817 2.8711 2.97 2.5833 3.7651 2.7548 2.2989
"GCF_000092905.1_ASM9290v1" 1.8671 2.0117 1.7144 2.0044 1.9531 1.6949 1.7059 1.7854 2.0375 2.0198 2.3552 3.6088 3.951 3.7608 3.811 3.6298 3.5373 4.9456 4.2863
"GCF_000024285.1_ASM2428v1" 2.0109 1.981 1.9936 2.002 1.8051 1.9928 1.634 1.9066 1.9128 1.8096 2.6441 3.7793 3.7216 3.1309 3.3784 3.83 3.2103 5.5991 3.1397
"GCF_000219875.1_ASM21987v1" 1.9904 2.0024 2.0008 2.0012 1.9186 2.0024 1.6708 1.9558 1.8242 1.8889 2.5654 3.7836 3.712 3.2062 3.3795 3.7523 3.2819 5.5617 3.1918
"GCA_000242895.3_ASM24289v3" 1.8423 1.9643 1.5711 1.4941 1.8832 2.002 1.9604 2.004 2.0096 1.6567 1.9444 3.6982 3.7023 3.7244 3.5039 3.6643 3.7879 4.2553 2.5157
"GCF_000019045.1_ASM1904v1" 1.6562 1.9968 1.6534 1.3824 1.6554 1.872 1.9767 1.9596 1.8653 1.0208 1.7778 3.7821 3.0266 3.1556 2.9612 3.3727 2.9386 3.2031 1.9968
"GCF_000166075.1_ASM16607v1" 2.0016 1.8986 1.9704 1.8047 1.538 1.5995 1.8109 2.004 1.2582 1.0978 1.8868 3.6928 3.1516 3.319 3.0221 3.5727 3.1182 3.6403 2.045
"GCF_000023385.1_ASM2338v1" 2.0109 2.0117 1.8886 1.7867 1.6742 1.725 1.9106 2.006 1.198 1.2032 1.8598 3.9432 3.198 3.3647 3.1027 3.4783 3.1736 3.5855 2.0691
"GCF_000009785.1_ASM978v1" 1.9387 1.5172 1.9639 1.9402 1.2827 1.235 1.5267 1.9857 1.6532 1.3414 2.0206 3.6179 3.4843 3.0544 1.9693 2.6406 2.2401 3.655 2.3883
"GCF_000236605.1_ASM23660v1" 1.9512 1.5168 1.9643 1.9558 1.2905 1.2335 1.5326 1.9877 1.6633 1.4144 2.0109 3.5971 3.4977 3.0257 1.9331 2.7255 2.3234 3.6873 2.3889
"GCF_000015745.1_ASM1574v1" 1.9968 1.8359 2.0032 1.8018 1.3238 1.3587 1.6145 2.0032 1.621 1.2018 1.9616 3.7622 3.5907 3.2175 1.8783 2.3585 2.2717 3.858 2.3196
"GCF_000015785.1_ASM1578v1" 1.4092 1.8318 1.4013 1.3444 2.0068 1.8553 1.9566 1.9448 1.7486 1.3657 1.6781 3.7764 3.4471 3.647 3.3681 2.8588 3.3727 4.0933 2.5297
"GCF_000221645.1_ASM22164v1" 1.3945 1.7873 1.4337 1.3609 2.008 1.8591 1.9501 1.947 1.7989 1.3087 1.6313 3.7807 3.4025 3.6036 3.3523 2.8345 3.367 4.1771 2.5504
"GCF_000283695.1_ASM28369v1" 1.489 1.8103 1.5195 1.4543 2.008 1.8762 1.9497 1.9616 1.8481 1.4706 1.7606 3.775 3.5199 3.6563 3.4141 2.8952 3.3887 4.2337 2.5826
"GCF_000165925.1_ASM16592v1" 1.447 1.8248 1.5065 1.3974 1.9736 1.904 1.9747 1.9253 1.4762 1.468 1.657 3.8066 3.2787 3.7397 3.4614 3.0111 3.4412 4.085 2.5543
"GCF_000186745.1_ASM18674v1" 1.3163 1.7581 1.4079 1.3194 1.972 1.9088 1.9826 1.8861 1.3268 1.4613 1.6276 3.69 3.2701 3.6697 3.3704 2.8217 3.3738 4.1305 2.5031
"GCF_000227485.1_ASM22748v1" 1.3031 1.7422 1.4025 1.3132 1.9778 1.9062 1.9818 1.8911 1.465 1.4859 1.6197 3.7078 3.2916 3.6738 3.3535 2.7988 3.3818 4.1754 2.4938
"GCF_000227465.1_ASM22746v1" 1.3417 1.774 1.3992 1.3545 1.9677 1.9077 1.9771 1.8854 1.3086 1.5542 1.6393 3.7836 3.2415 3.6724 3.3647 2.784 3.3864 4.223 2.5006
"GCF_000017885.4_ASM1788v4" 1.6297 1.8591 1.4401 1.2852 1.9209 1.9893 1.9732 1.9026 1.7969 1.5286 1.5427 3.9139 3.3681 3.5613 3.0836 3.1797 3.5663 4.4444 2.4624
"GCF_000008425.1_ASM842v1" 1.586 1.8864 1.6445 1.3628 1.9948 1.8769 1.9482 1.9802 1.6036 1.3346 1.6369 3.7327 3.4638 3.5881 3.2895 3.2626 3.5448 4.1459 2.4783
"GCF_000017425.1_ASM1742v1" 1.2324 1.5898 1.0693 1.1656 1.7683 1.9948 2.0012 1.9286 1.8825 1.3578 1.4676 3.5461 3.3267 3.0931 3.0039 2.3708 3.4141 3.0845 2.2002
"GCF_000021305.1_ASM2130v1" 1.1736 1.6633 1.008 1.1895 1.7615 1.9956 2.002 1.8262 1.9743 1.4049 1.4888 3.4795 3.2982 3.2216 3.2394 2.6406 3.4341 3.1606 2.2482
"GCF_000193355.1_ASM19335v1" 1.1957 1.6603 1.0438 1.1889 1.7699 1.9988 2.0012 1.8152 1.9782 1.3727 1.4773 3.4843 3.2701 3.1949 3.2165 2.624 3.399 3.2051 2.2262
"GCF_000092165.1_ASM9216v1" 1.1774 1.6171 1.0543 1.1654 1.7989 1.9992 1.9968 1.8245 1.9984 1.3335 1.4362 3.488 3.2648 3.1556 3.1596 2.5595 3.3944 3.1656 2.2401
"GCF_000190515.1_ASM19051v1" 1.2029 1.6567 1.0056 1.1602 1.7999 2.0016 2.0012 1.8594 1.9387 1.4957 1.4413 3.4928 3.269 3.1377 3.0534 2.5465 3.4165 3.2279 2.2247
"GCF_000008005.1_ASM800v1" 1.2048 1.6584 1.0046 1.1596 1.8064 2.0008 2.0024 1.865 1.9988 1.442 1.4658 3.4977 3.2669 3.1486 3.1566 2.5694 3.4083 3.1807 2.2143
"GCF_000008165.1_ASM816v1" 1.1492 1.6886 0.9793 1.1561 1.8222 2.0012 2 1.7999 1.9417 1.4575 1.4023 3.4554 3.2819 3.1211 3.1586 2.4777 3.3807 3.1427 2.1796
"GCF_000021785.1_ASM2178v1" 1.1447 1.7062 0.9964 1.1816 1.8064 1.9996 2.0016 1.844 1.9406 1.4824 1.451 3.4928 3.2873 3.1596 3.1696 2.5458 3.4153 3.1918 2.2193
"GCF_000283675.1_ASM28367v1" 1.2029 1.6567 0.9834 1.1633 1.7844 2.0012 2.0012 1.8567 1.9387 1.4601 1.4323 3.4698 3.269 3.1427 3.1556 2.5589 3.4247 3.2092 2.2207
"GCF_000018825.1_ASM1882v1" 1.3622 1.701 1.1273 1.1797 1.8136 1.9988 2.0024 1.8765 2.03 1.5065 1.5225 3.5236 3.3546 3.2113 3.2289 2.6695 3.4758 3.2852 2.2143
"GCF_000225265.1_ASM22526v1" 1.4977 1.5337 1.2918 1.1569 1.8416 2 1.9964 1.9505 2.0525 1.368 1.4948 3.5714 3.3512 3.0312 3.1939 3.2321 3.4722 3.5549 2.2701
"GCF_000025825.1_ASM2582v1" 1.6021 1.6166 1.4017 1.1784 1.8804 1.9936 1.9948 1.9331 1.9996 1.3414 1.5425 3.5894 3.3036 3.0989 3.3212 3.3223 3.4771 3.5855 2.3111
"GCF_000217835.1_ASM21783v1" 2.002 1.9988 2.0084 1.9201 2.0068 1.5216 1.5272 1.9881 1.6776 1.4966 2.0028 3.8124 3.8358 3.3378 2.3326 3.7651 3.635 3.9557 2.5727
"GCF_000010585.1_ASM1058v1" 1.4166 1.6617 1.1963 1.343 1.972 1.9755 1.9822 1.9589 1.9342 1.8093 1.3455 3.5778 3.5448 3.198 3.5026 3.269 3.3681 2.7617 1.8054
"GCF_000185885.1_ASM18588v1" 1.5598 1.5758 1.3559 1.3308 1.7999 1.9482 1.9904 1.7106 2.05 1.645 1.4075 3.6603 3.4002 2.5773 3.0469 3.1017 3.4048 2.6961 1.7712
"GCF_000009405.1_ASM940v1" 1.657 1.6402 1.2209 1.5008 1.8258 1.9131 1.941 1.7699 1.8758 1.8332 1.4237 3.643 3.42 2.9797 3.2595 3.2103 3.1338 2.8604 2.0777
"GCF_000010125.1_ASM1012v1" 1.879 1.7015 1.3001 1.339 1.8522 1.9501 1.9755 1.899 1.9589 1.8532 1.5699 3.667 3.4554 2.9586 3.3467 3.2362 3.5211 2.9499 2.1464
"GCF_000009865.1_ASM986v1" 1.8159 1.5097 1.2478 1.4802 1.8625 1.9414 1.992 1.8491 2.0542 1.9414 1.4758 3.6298 3.4734 2.9709 3.2701 3.268 3.2658 2.7174 2.1137
"GCF_000025085.1_ASM2508v1" 1.7976 1.6372 1.5586 1.5526 1.8064 1.9489 1.9376 1.9146 2.0589 1.9015 1.5664 3.7523 3.6657 2.9985 3.4002 3.3841 3.6049 2.8703 2.1327
"GCF_000007645.1_ASM764v1" 1.7593 1.6631 1.3459 1.6815 1.8608 1.9662 1.9512 1.8426 2.0362 1.955 1.6205 3.7397 3.5386 3.06 3.3311 3.4459 3.5236 2.8114 2.3585
"GCF_000024585.1_ASM2458v1" 1.5823 1.6442 1.2514 1.3992 1.8437 1.9612 1.996 1.7467 2.0576 1.9459 1.5193 3.5817 3.42 2.876 3.1666 3.1867 3.3613 2.7894 1.9992
"GCF_000245495.1_ASM24549v1" 1.5699 1.6184 1.2297 1.3862 1.8437 1.9608 1.996 1.7516 2.0572 1.929 1.5156 3.5765 3.4176 2.8711 3.1686 3.1878 3.3602 2.791 1.9826
"GCF_001602155.1_ASM160215v1" 1.5736 1.7265 1.5746 1.4333 1.7425 2.0024 1.9873 1.9619 1.7218 1.8993 1.4535 3.2595 3.5984 3.5311 3.3921 2.5439 3.1878 3.2765 2.0756
"GCF_000210615.1_ASM21061v1" 1.6672 1.8295 1.3717 1.3784 0.8698 1.9857 1.6941 2.0036 2.0412 1.7024 1.2009 3.4095 3.4674 3.3523 3.0506 3.1736 3.3772 2.6205 1.9501
"GCA_000210735.1_ASM21073v1" 1.9455 2.0117 1.9964 1.8993 1.7876 1.9486 1.9139 1.9689 1.7188 1.5997 2.572 3.8066 2.1432 2.6674 3.6036 3.0741 2.978 2.7027 2.9019
"GCF_000179635.2_ASM17963v2" 1.9897 1.5017 1.5664 1.6292 1.1423 1.3899 1.9732 1.9948 1.7889 1.4885 1.9908 2.5549 2.2346 2.7056 2.6645 3.2723 3.0451 3.4686 2.4015
"GCF_000210095.1_ASM21009v1" 1.9384 1.9417 1.8864 1.8278 1.4601 1.5891 1.9142 1.9893 1.5888 1.6722 2.2207 2.8802 2.1505 2.71 3.1427 2.3148 3.1279 3.1888 3.2165
"GCF_000178115.2_ASM17811v2" 1.3615 1.751 2.0032 2.0044 1.6961 1.4152 1.5352 1.7963 1.9697 1.8519 2.4988 3.4698 3.9154 2.7345 2.9197 3.4602 3.4014 4.3011 3.3278
"GCF_000178835.2_ASM17883v2" 1.5618 1.3657 1.5319 1.3635 1.8546 1.9631 2.0028 1.994 2.0276 1.3661 1.4637 3.5575 3.5676 3.0012 2.8531 3.5002 3.3434 3.5448 3.1939
"GCA_000210555.1_ASM21055v1" 1.8149 2.0165 1.7624 1.6926 0.7297 1.8302 1.8914 1.9448 1.8904 1.3631 1.3996 3.1358 3.2499 2.7533 3.2404 3.3003 2.2857 3.9604 3.5562
"GCF_000146185.1_ASM14618v1" 1.8225 1.947 1.2653 1.526 0.8165 1.1023 1.9612 2.0048 1.7803 1.2102 1.6849 2.9283 2.9078 3.2216 2.6983 2.6575 2.3463 3.1506 3.1397
"GCF_000145035.1_ASM14503v1" 1.8392 1.7841 1.2802 1.4505 0.9742 1.2918 1.9048 2.0036 1.2773 1.2671 1.6353 2.6759 2.8474 3.2436 2.6399 2.8612 2.0342 3.2425 2.9886
"GCF_000270305.1_ASM27030v1" 2.0076 1.8577 1.9861 1.9837 0.9832 1.9554 1.9932 1.9968 1.7593 1.5686 1.9581 3.4674 3.3636 3.0093 2.2036 2.8918 3.2884 2.8827 3.785
"GCA_000209815.1_ASM20981v1" 1.8491 1.7712 1.4474 1.6134 1.0533 1.2852 1.9004 1.9988 1.9406 0.9757 1.8822 2.9638 2.9377 3.2563 2.3725 2.8169 2.2594 3.4928 3.3333
"GCF_000225345.1_ASM22534v1" 1.8776 2.0141 1.5946 1.6949 1.0009 1.7528 1.7406 1.9845 1.8369 1.5808 1.6255 3.075 2.9061 3.0239 2.4178 2.7878 3.2196 3.614 3.0321
"GCA_000210655.1_ASM21065v1" 1.9732 2.0165 1.7727 1.734 0.7559 1.9873 1.8228 1.9944 1.9459 1.5843 1.3483 3.406 3.0731 3.3135 2.5075 2.9904 3.3602 3.6193 3.5026
"GCF_000020605.1_ASM2060v1" 1.7094 2.0012 1.2862 1.5828 0.8203 1.6491 1.3567 2.0012 1.7749 1.3772 1.4984 3.0093 2.9429 3.268 3.0257 3.0012 2.4307 3.3546 3.1289
"GCF_000144625.1_ASM14462v1" 1.9755 2.0064 1.9704 1.7957 0.9211 1.8318 1.9956 1.9759 1.7431 1.4658 1.8365 3.2648 3.2605 3.2289 3.5002 2.8944 3.4235 3.7425 3.5511
"GCA_000210535.1_ASM21053v1" 1.873 1.8433 1.9893 1.6343 1.0154 1.7385 1.5571 2.0064 1.6488 1.4984 1.8843 2.9291 2.9403 3.1377 3.1104 2.2691 2.5407 3.5663 3.488
"GCA_000209895.1_ASM20989v1" 1.9354 2.0165 1.7615 1.5748 0.972 1.9139 1.8709 1.9992 1.6526 1.4795 1.4592 2.8027 2.9351 3.2103 1.3684 2.1556 2.71 3.5613 3.2916
"GCF_000018685.1_ASM1868v1" 1.7126 1.8713 1.5415 1.6586 1.199 1.5896 2.0032 2.0036 2.0296 1.4463 1.7569 3.319 3.3091 3.1837 2.7495 3.1928 3.4471 3.5907 3.5549
"GCF_000247605.1_ASM24760v1" 1.9968 1.9283 1.9976 1.9849 1.9948 1.9406 1.728 1.9988 2.0165 1.9486 2.0161 3.5817 3.973 3.7495 3.6792 3.9714 3.5984 4.0667 4.6404
"GCF_000152245.2_ASM15224v2" 1.9732 2.0109 2.0032 1.9826 1.0236 1.9433 1.744 2.004 2.0169 1.7541 2.0161 3.4153 3.9888 3.2342 3.4892 3.4578 3.0479 3.1949 3.7994
"GCF_000025225.2_ASM2522v1" 1.994 1.9936 1.9646 1.9223 1.8285 1.9786 1.8342 1.947 1.7841 1.7153 2.5374 3.4258 3.8835 3.2723 2.9044 3.7736 3.6819 3.3727 3.1918
"GCF_000244875.1_ASM24487v1" 1.8025 1.8474 1.9246 1.6941 1.5944 1.6335 1.8943 1.9988 1.8002 1.6428 2.862 3.0239 3.5261 3.4831 3.5894 3.1827 3.4758 4.7125 3.8865
"GCF_000022065.1_ASM2206v1" 1.7361 1.8188 1.9501 1.6614 1.5941 1.6192 1.9051 2.0032 1.872 1.7173 2.9283 3.1309 3.5575 3.4412 3.6271 3.1085 3.6271 4.6447 3.9324
"GCF_000184925.1_ASM18492v1" 1.9988 1.96 1.9972 1.9387 1.4616 1.9924 1.9238 1.8741 1.72 1.9161 2.9002 3.5137 3.8168 3.5112 3.5932 3.4819 3.8402 3.9448 4.1017
"GCF_000237085.1_ASM23708v1" 1.981 1.9305 1.9786 1.9022 1.6324 1.9581 1.9346 1.9708 1.5987 1.6064 2.9727 3.3535 3.7106 3.6643 3.7495 3.7439 3.5511 4.1859 4.3573
"GCF_000016545.1_ASM1654v1" 1.96 1.9627 1.9701 1.8155 1.74 1.8591 1.912 1.7886 1.8328 1.2082 2.7174 3.3818 3.231 3.488 3.1358 3.2852 2.8153 4.2662 3.8926
"GCF_000166355.1_ASM16635v1" 1.998 1.9198 2.0092 1.737 1.4605 1.9001 1.9677 1.8096 1.5038 0.9835 2.8736 3.2841 3.2383 3.4412 3.3478 3.5613 2.7594 3.9968 3.7594
"GCF_000166775.1_ASM16677v1" 1.9739 1.8447 2.0036 1.865 1.5803 1.9135 1.9833 1.8064 1.6493 1.1241 2.8629 3.3784 3.2992 3.4965 3.4376 3.6232 2.6903 3.9888 3.8865
"GCF_000166695.1_ASM16669v1" 1.9904 1.873 2.0076 1.7753 1.4691 1.8911 1.9763 1.7394 1.6404 1.0121 2.8377 3.3025 3.2185 3.4211 3.453 3.5286 2.7034 4.042 3.7327
"GCF_000166335.1_ASM16633v1" 1.9841 1.8657 2.0101 1.7816 1.5326 1.9172 1.9763 1.8464 1.7541 1.2999 2.8744 3.4376 3.4037 3.4783 3.614 3.6576 2.9138 4.07 3.7864
"GCF_000145215.1_ASM14521v1" 1.9936 1.8505 2.0092 1.7718 1.5477 1.9168 1.967 1.8305 1.4999 1.3122 2.876 3.4235 3.3223 3.4722 3.4698 3.7175 2.8289 4.07 3.7722
"GCF_000213235.1_ASM21323v1" 1.9414 2.0056 1.8359 2.0048 1.8159 2.0012 1.922 1.9928 1.6631 1.8113 2.9053 3.8081 3.5984 3.2165 3.7244 3.8941 3.5727 5.0787 5.6433
"GCF_000144645.1_ASM14464v1" 1.9928 1.9845 1.9976 2.0064 1.5588 2.002 1.8433 1.9952 1.7649 1.654 2.8377 3.5411 3.3333 3.3091 3.2637 3.5323 3.2541 4.8948 5.1256
"GCF_000166415.1_ASM16641v1" 2.0028 1.992 2.0096 2.0064 1.08 1.9968 1.9984 1.9881 2.0268 1.8893 2.6918 3.7161 3.8124 3.7439 3.8835 3.6657 3.4614 4.4425 4.5086
"GCF_000165465.1_ASM16546v1" 1.9964 1.7658 1.9535 2.0052 1.63 1.9936 1.9976 2.0048 1.915 1.7271 2.3229 3.8226 3.6153 3.6023 3.7965 3.5474 3.6245 4.2499 4.3535
"GCF_000020485.1_ASM2048v1" 1.9384 2.0125 1.9837 1.9845 1.0282 1.9853 1.8904 1.9893 1.8914 1.9944 2.7152 3.4855 2.7211 3.6153 3.785 3.1114 2.2158 4.1203 5.2138
"GCF_000144695.1_ASM14469v1" 1.9639 2.0088 1.9627 1.9976 1.1416 1.8818 1.972 1.9932 1.9216 1.8629 2.1959 3.7133 3.2531 3.5907 3.7495 3.2723 3.3979 3.574 4.4783
"GCF_000020005.1_ASM2000v1" 2.0048 1.9316 2.0068 1.9505 1.9566 1.9818 1.9716 1.9897 2.0255 1.9751 2.5674 3.8139 3.4843 3.8314 3.8476 3.6792 3.7313 4.6062 5.8445
"GCA_000219855.1_ASM21985v1" 1.9357 1.9084 1.3523 1.8979 1.5427 1.6556 1.5347 1.9708 2.0773 2.0292 1.9616 3.7369 3.5063 3.8655 3.367 3.686 2.7427 3.9355 3.8775
