"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000230295.1_ASM23029v1" 1.9873 1.992 1.9268 1.9952 1.9547 1.9402 1.952 2 2.0004 1.9619 2.3759 3.7467 3.8212 3.9683 3.5524 3.667 3.8023 4.9652 4.5977
"GCF_000012165.1_ASM1216v1" 1.9889 1.9897 1.9335 1.9956 1.955 1.9433 1.9535 2 2.0004 1.9639 2.3958 3.7467 3.8139 3.9667 3.5613 3.6914 3.7965 4.985 4.6253
"GCF_000196055.1_ASM19605v1" 1.9924 1.9916 2 1.9976 1.9585 1.9763 1.9897 1.996 2 1.972 2.5082 3.8358 3.8895 3.9841 3.6982 3.7467 3.9078 5.0531 4.5005
"GCF_000007465.2_ASM746v2" 1.9912 1.9924 1.9802 1.9751 1.99 1.9767 1.8625 1.9826 1.9708 1.9257 2.4378 3.6603 3.7922 3.8521 3.9124 3.7779 3.775 5.0378 4.4703
"GCF_000164675.2_ASM16467v2" 1.9972 2 1.9798 1.9822 1.8779 1.9767 1.8646 1.9339 1.9312 1.9972 2.2095 3.7879 3.9262 3.9308 3.2852 3.785 3.7202 4.8426 4.3066
"GCF_000253155.1_ASM25315v1" 1.998 1.9841 1.9712 2 1.9771 1.9968 1.9234 1.9992 1.9786 1.9916 2.3004 3.8805 3.8745 3.8655 3.2852 3.651 3.8432 4.9334 4.1894
"GCF_000027165.1_ASM2716v1" 1.9992 1.9956 1.9952 2 1.9794 1.9972 1.9283 2 1.9873 1.9952 2.3381 3.8865 3.8388 3.8926 3.2992 3.651 3.8314 4.8924 4.2337
"GCF_000221985.1_ASM22198v1" 1.9996 1.9893 1.9837 1.998 1.981 1.996 1.9294 2 1.9889 1.9916 2.3883 3.8865 3.8314 3.8941 3.3367 3.6738 3.8081 4.9652 4.3535
"GCF_000251085.2_ASM25108v2" 1.998 1.9873 1.9865 1.9996 1.9829 1.9948 1.926 2 1.9786 1.9897 2.3736 3.8926 3.8402 3.8911 3.3102 3.659 3.8081 4.9188 4.268
"GCF_000019025.1_ASM1902v1" 1.9984 1.9881 1.9869 1.9996 1.9837 1.9952 1.9223 2 1.979 1.9912 2.3714 3.8911 3.8388 3.8835 3.3069 3.6643 3.8081 4.9044 4.2427
"GCF_000007045.1_ASM704v1" 1.9988 1.9893 1.9865 1.9988 1.9782 1.996 1.9157 2 1.9697 1.9944 2.3663 3.888 3.8329 3.8775 3.2798 3.6443 3.7922 4.8544 4.1824
"GCF_000017005.1_ASM1700v1" 1.9968 2 1.992 1.99 2 1.9992 1.9201 1.998 1.9976 1.9305 2.4295 3.8715 3.7936 3.8745 3.4626 3.6792 3.8388 5.2994 4.8473
"GCF_000014205.1_ASM1420v1" 1.9716 1.9861 1.9573 1.9448 1.981 1.998 1.8918 1.9984 1.972 1.8664 2.4956 3.8373 3.7369 3.7051 3.5186 3.655 3.8052 5.1177 4.7192
"GCF_000018185.1_ASM1818v1" 1.9996 1.996 1.9936 1.9984 2 1.9916 1.9022 1.9984 1.9964 1.972 2.4137 3.9216 3.8655 3.8095 3.34 3.8008 3.7051 4.8473 4.4346
"GCF_000231865.1_ASM23186v1" 2 1.9976 1.9932 1.9976 1.9988 1.9904 1.9069 1.998 1.981 1.979 2.4143 3.9093 3.8715 3.827 3.3047 3.7864 3.7051 4.8286 4.3706
"GCF_000231885.1_ASM23188v1" 2 1.996 1.9928 1.998 1.9972 1.9897 1.9109 1.9988 1.9992 1.9775 2.4319 3.9154 3.8655 3.8344 3.3146 3.7893 3.7286 4.914 4.5809
"GCF_000283615.1_ASM28361v1" 1.9853 1.994 1.9164 2 1.8818 1.9106 1.8447 1.9916 1.9988 1.9685 2.3736 3.9479 3.9841 3.7552 3.9698 3.9761 3.8956 4.5147 4.4583
"GCF_000166815.1_ASM16681v1" 1.9635 1.9216 1.9988 1.9897 1.9736 1.8699 1.8192 1.9531 1.998 1.9712 1.9841 3.8911 3.9062 3.9386 3.7439 3.8986 3.8226 4.8497 4.8996
"GCF_000270185.1_ASM27018v1" 1.9802 1.972 1.9877 1.9964 1.9837 1.9689 1.9194 1.9708 1.994 1.9814 2.3923 3.8926 3.8685 3.8285 3.7481 3.8986 3.6697 4.6795 5.2798
"GCA_000210115.1_ASM21011v1" 1.9833 1.9889 1.9685 2 1.8123 1.8015 1.806 1.9775 1.9666 1.9992 1.9964 3.6179 3.9108 3.499 3.7566 3.9448 3.7037 4.1894 3.885
"GCF_000007785.1_ASM778v1" 1.9829 1.9893 1.9666 2 1.8369 1.8285 1.8242 1.9849 1.9822 1.9976 2.0678 3.6792 3.9154 3.5486 3.7722 3.9417 3.73 4.3048 4.0404
"GCF_000172575.2_ASM17257v2" 1.9771 1.9818 1.9658 2 1.8015 1.7867 1.7986 1.9782 1.9562 1.9996 1.9596 3.5894 3.9017 3.4807 3.7327 3.9479 3.6724 4.1288 3.8052
"GCF_000195575.1_ASM19557v1" 1.9662 1.9976 1.9932 1.9992 1.8758 1.8879 1.8907 1.9908 2.0004 1.9673 2.3776 3.9417 3.9139 3.9401 3.858 3.9047 3.9216 4.697 4.5537
"GCF_000193205.1_ASM19320v1" 1.9493 1.9908 1.9059 1.9421 1.795 1.996 1.7286 1.9996 1.9857 1.9944 2.426 3.7216 3.5663 3.9324 3.8956 3.8895 3.2712 4.6992 4.6838
"GCA_000017965.1_ASM1796v1" 1.9829 1.9562 1.9996 1.998 1.9782 1.9865 1.9988 1.9724 1.9996 1.9298 2.5031 3.9588 3.9355 3.7453 3.7383 3.9154 3.5984 4.8216 4.2863
"GCF_000011245.1_ASM1124v1" 1.9956 1.9893 1.9968 2 1.9527 1.99 1.9658 1.9818 2 1.9912 2.661 3.9841 3.9093 3.9825 3.8008 3.864 3.7979 4.9579 5.2521
"GCF_000023045.1_ASM2304v1" 1.8152 1.8198 1.9425 1.9818 1.7112 1.7637 1.8312 1.972 1.6504 1.9168 2.1598 3.1407 3.7523 3.7622 2.8662 3.5249 2.9595 4.9285 3.6738
"GCF_000177235.2_ASM17723v2" 1.998 1.9932 1.994 1.972 1.9451 2 1.9944 1.9996 2 1.9782 2.7571 3.9952 3.9047 3.9936 3.7202 3.9635 3.7161 5.0736 5.6465
"GCF_000093085.1_ASM9308v1" 1.9062 1.9231 1.9335 1.9944 1.8536 1.7403 1.6493 1.9048 1.9996 1.9996 2.4894 3.7951 3.7051 3.9078 3.1124 3.7736 3.4376 5.1256 5.3706
"GCF_000009825.1_ASM982v1" 1.9712 1.8932 1.7259 1.9968 1.7905 1.7822 1.8012 2 1.9238 1.6617 2.3132 3.8183 3.9793 3.1867 3.6258 3.9714 3.3546 5.184 4.5537
"GCF_000011145.1_ASM1114v1" 1.9767 1.9577 1.8965 1.9806 1.843 1.932 1.9339 1.9554 1.9992 1.8591 2.31 3.8373 3.9526 3.9448 3.6576 3.9651 3.3898 5.291 5.015
"GCF_000005825.2_ASM582v2" 1.9992 1.9936 1.9912 1.9956 1.9763 1.9802 1.9806 1.9775 1.9763 1.8474 2.439 3.9825 3.9557 3.8745 3.7566 3.8462 3.69 5.2029 5.1282
"GCF_000024685.1_ASM2468v1" 1.8218 1.5179 1.9924 1.9763 1.981 1.8474 1.7705 1.7928 1.8225 1.6892 2.73 3.9904 3.9124 3.4282 3.3456 3.5651 3.4722 4.9776 5.1361
"GCA_000146875.2_ASM14687v2" 1.9592 1.8783 1.972 1.9992 1.996 1.9048 1.885 1.9395 1.9701 1.8362 2.6001 3.8986 3.9293 3.723 3.888 3.7106 3.723 5.0125 4.686
"GCF_000235585.1_ASM23558v1" 1.9436 1.8342 1.9658 1.9976 1.9924 1.8861 1.8577 1.9272 1.9524 1.8086 2.613 3.9108 3.9401 3.6576 3.8023 3.6657 3.6765 4.8733 4.7506
"GCF_000023585.1_ASM2358v1" 1.9508 1.5101 1.9992 1.9996 1.9728 1.8975 1.8315 1.9062 1.6781 1.5022 2.6652 3.7651 3.9463 3.1586 3.2321 3.5562 3.5211 5.1361 4.8757
"GCA_000227705.3_ASM22770v3" 1.7325 1.343 1.9904 1.9566 1.9786 1.6992 1.2652 1.8155 1.9612 1.8854 2.6781 3.8432 3.7175 3.1114 2.7678 3.659 3.3146 4.6948 4.7483
"GCF_000218915.1_ASM21891v1" 1.7446 1.5881 1.9631 1.938 1.9763 1.9365 1.7188 1.7886 1.955 1.8508 2.7293 3.9216 3.9588 3.4698 3.3201 3.7864 3.7341 4.6425 5.0556
"GCF_000250655.1_ASM25065v1" 1.768 1.6077 1.9608 1.9455 1.9806 1.9459 1.7464 1.7973 1.9693 1.8549 2.7263 3.9293 3.9683 3.4843 3.3636 3.8314 3.7383 4.6882 5.2029
"GCF_000010165.1_ASM1016v1" 1.9964 1.8896 1.9547 1.9968 1.9246 1.8975 1.9153 1.9172 1.9246 1.9048 2.4414 3.9746 3.9047 3.8373 3.7064 3.8521 3.7355 5.0659 4.6642
"GCF_000092905.1_ASM9290v1" 1.8818 1.9736 1.6447 1.965 1.8426 1.4501 1.6051 1.8399 1.9558 2 2.5661 3.6088 3.7106 3.7879 3.7951 3.7523 3.6049 5.3533 4.7664
"GCF_000024285.1_ASM2428v1" 1.9433 1.9643 1.8282 1.9877 1.9117 1.9421 1.7492 1.8457 1.9992 1.9677 2.6709 3.6536 3.7341 3.4795 3.7202 3.7821 3.5162 5.5928 4.6125
"GCF_000219875.1_ASM21987v1" 1.9493 1.9728 1.8272 1.9885 1.9168 1.955 1.7581 1.8783 1.996 1.9747 2.635 3.6684 3.7836 3.5039 3.7453 3.8008 3.5638 5.6022 4.7125
"GCA_000242895.3_ASM24289v3" 1.9873 1.9857 1.9826 2 1.9646 1.9767 1.947 1.9743 1.996 1.9512 2.5304 3.9231 3.9124 3.9777 3.7836 3.9032 3.8358 5.3362 5.6275
"GCF_000019045.1_ASM1904v1" 1.9829 1.8925 1.8543 1.8957 1.6496 1.7001 1.7879 1.9833 1.9992 1.6898 2.1313 3.7467 3.4928 3.917 3.0525 3.7244 2.7762 4.6598 3.4388
"GCF_000166075.1_ASM16607v1" 1.8765 1.7556 1.7806 1.9988 1.7851 1.5946 1.642 1.9238 1.8005 1.5221 2.3458 3.73 3.5984 3.4317 2.9334 3.8314 3.349 5 3.5474
"GCF_000023385.1_ASM2338v1" 1.9088 1.8302 1.8248 1.9932 1.8222 1.6923 1.7325 1.9421 1.9062 1.5497 2.2507 3.8329 3.5868 3.5842 3.0432 3.775 3.2733 5.0839 3.7879
"GCF_000009785.1_ASM978v1" 1.8325 1.58 1.6015 1.9944 1.5684 1.3526 1.5878 1.899 1.8954 1.675 2.3641 3.6049 3.6284 3.4483 2.578 3.6311 3.1309 5.1546 3.8432
"GCF_000236605.1_ASM23660v1" 1.8278 1.583 1.582 1.9924 1.5603 1.3346 1.581 1.8979 1.8839 1.6639 2.3579 3.5932 3.6311 3.4423 2.5562 3.614 3.1124 5.1653 3.8625
"GCF_000015745.1_ASM1574v1" 1.8939 1.7262 1.7159 1.9786 1.6762 1.4824 1.692 1.938 1.9516 1.7253 2.3218 3.6887 3.8212 3.6941 2.6035 3.6969 3.268 5.2383 3.9698
"GCF_000015785.1_ASM1578v1" 1.9109 1.8443 1.8632 1.994 1.9806 1.5798 1.6526 1.9463 1.9309 1.6523 2.5119 3.8037 3.7936 3.4435 2.5056 3.7523 3.4247 4.8591 4.878
"GCF_000221645.1_ASM22164v1" 1.9272 1.8664 1.8801 1.9944 1.9755 1.6279 1.6829 1.955 1.9249 1.6636 2.5075 3.8256 3.8285 3.4483 2.5342 3.7272 3.488 4.9044 4.9358
"GCF_000283695.1_ASM28369v1" 1.9153 1.8467 1.8699 1.9948 1.9786 1.5888 1.6592 1.947 1.9316 1.6545 2.5126 3.811 3.8081 3.4614 2.5221 3.7425 3.4435 4.8567 4.902
"GCF_000165925.1_ASM16592v1" 1.9342 1.899 1.8886 1.998 2 1.7966 1.8103 1.9716 1.9286 1.6271 2.5381 3.879 3.9339 3.4916 3.0331 3.7893 3.5881 5.16 5.2247
"GCF_000186745.1_ASM18674v1" 1.9429 1.9175 1.9008 1.9996 1.9956 1.7867 1.8335 1.9658 1.8861 1.5676 2.4649 3.87 3.9604 3.4783 3.1546 3.7707 3.459 5.1626 5.1653
"GCF_000227485.1_ASM22748v1" 1.9414 1.915 1.8983 1.9996 1.9964 1.7803 1.8315 1.9639 1.8762 1.5676 2.4474 3.867 3.9588 3.471 3.1201 3.7693 3.4423 5.1573 5.1467
"GCF_000227465.1_ASM22746v1" 1.9467 1.919 1.8993 1.9996 1.9972 1.7813 1.8218 1.9631 1.8954 1.5946 2.457 3.867 3.9588 3.4746 3.0902 3.7793 3.465 5.1573 5.1335
"GCF_000017885.4_ASM1788v4" 1.9577 1.9402 1.9732 1.9988 1.9936 1.9223 1.922 1.9505 1.9873 1.8871 2.2432 3.5613 3.8971 3.8256 3.5894 3.8066 3.3898 5.4975 5.2659
"GCF_000008425.1_ASM842v1" 1.8914 1.8706 1.8064 1.9984 1.9984 1.6883 1.6622 1.9429 1.8423 1.4993 2.4462 3.6928 3.9355 3.471 2.8498 3.917 3.4165 5.1125 5.1975
"GCF_000017425.1_ASM1742v1" 1.996 1.9767 1.9952 1.9908 1.9019 1.9767 1.9654 1.9786 1.9775 1.8972 2.3496 3.992 3.8551 3.9714 3.6166 3.9401 3.3535 4.7733 4.0048
"GCF_000021305.1_ASM2130v1" 1.9928 2 1.9459 1.9739 1.9073 1.9837 1.9829 1.9841 1.9904 1.9627 2.49 3.9541 3.8491 3.9793 3.6153 3.9308 3.5261 4.7214 4.2753
"GCF_000193355.1_ASM19335v1" 1.9932 2 1.9489 1.9724 1.9091 1.9822 1.9778 1.9826 1.9924 1.9592 2.49 3.9541 3.864 3.9825 3.6258 3.9401 3.5361 4.7733 4.4111
"GCF_000092165.1_ASM9216v1" 1.9928 2 1.941 1.9697 1.908 1.9818 1.981 1.9857 1.99 1.9573 2.4704 3.9573 3.8476 3.9777 3.5997 3.9324 3.5026 4.7237 4.2319
"GCF_000190515.1_ASM19051v1" 1.9952 2 1.947 1.9677 1.8918 1.9778 1.9775 1.9845 1.992 1.9666 2.4643 3.9573 3.8491 3.9761 3.5881 3.9324 3.471 4.697 4.2662
"GCF_000008005.1_ASM800v1" 1.994 2 1.9433 1.9697 1.8986 1.9802 1.9778 1.9818 1.9837 1.9619 2.4522 3.9541 3.8373 3.973 3.5984 3.9339 3.4614 4.7103 4.2391
"GCF_000008165.1_ASM816v1" 1.9944 2 1.9324 1.9619 1.8896 1.9775 1.9775 1.9837 1.9912 1.9619 2.4225 3.9526 3.8241 3.9746 3.5336 3.9293 3.4141 4.6577 4.065
"GCF_000021785.1_ASM2178v1" 1.996 2 1.9455 1.9673 1.8983 1.979 1.9786 1.9822 1.9881 1.9619 2.4564 3.9526 3.8402 3.9809 3.5765 3.9308 3.465 4.6948 4.223
"GCF_000283675.1_ASM28367v1" 1.9944 2 1.9425 1.9639 1.8911 1.9798 1.9778 1.9826 1.9893 1.9643 2.4438 3.9557 3.8358 3.9746 3.5753 3.9339 3.4626 4.7015 4.2283
"GCF_000018825.1_ASM1882v1" 1.9924 1.9996 1.9346 1.9704 1.9117 1.9826 1.9794 1.9869 1.9904 1.9654 2.4839 3.9588 3.8417 3.9857 3.6153 3.9448 3.5236 4.771 4.2937
"GCF_000225265.1_ASM22526v1" 1.9972 1.9908 1.932 1.9372 1.9984 1.9109 1.8889 1.9992 1.9088 1.586 2.2609 3.9573 3.9761 3.7147 3.7893 3.9139 3.3795 5.211 4.4623
"GCF_000025825.1_ASM2582v1" 1.9976 1.994 1.932 1.9436 1.9996 1.9131 1.8925 1.9988 1.919 1.608 2.2836 3.9604 3.9793 3.712 3.8081 3.9154 3.4211 5.1921 4.4524
"GCF_000217835.1_ASM21783v1" 1.9001 1.7391 1.7221 1.9771 1.9936 1.4349 1.3648 1.9131 1.8228 1.6636 2.3641 3.8388 3.7994 3.3333 2.3764 3.8081 3.5186 5.1177 4.2918
"GCF_000010585.1_ASM1058v1" 1.9818 1.9728 1.9372 1.996 1.8882 1.9996 1.8914 1.9755 1.9924 1.9763 2.5394 3.9698 3.51 3.8241 3.6778 3.6969 3.4554 5.1493 4.0634
"GCF_000185885.1_ASM18588v1" 1.9932 1.9912 1.9996 1.9861 1.7077 1.8339 1.8238 2 1.9022 1.9889 2.2391 3.4758 3.4771 3.465 3.6193 3.6403 3.2563 4.1824 3.3156
"GCF_000009405.1_ASM940v1" 1.9865 1.994 1.8328 1.9932 1.8727 1.8961 1.858 1.9822 1.9298 1.9402 2.3079 3.9651 3.7552 3.5714 3.5651 3.6523 3.6023 4.2553 3.69
"GCF_000010125.1_ASM1012v1" 1.9956 1.9996 1.9877 2 1.879 1.9324 1.9146 1.9928 1.9893 2 2.6055 3.937 3.8447 3.3535 3.7425 3.8008 3.6023 4.4131 4.3459
"GCF_000009865.1_ASM986v1" 1.9992 1.9976 1.9008 1.9964 1.8522 1.9732 1.9677 2 1.9972 2 2.5674 3.9809 3.9139 3.5537 3.7439 3.6536 3.7864 4.363 4.4643
"GCF_000025085.1_ASM2508v1" 1.9841 1.992 1.9996 2 1.9048 1.9539 1.9257 1.9976 2.0004 1.9751 2.586 3.9017 3.9139 3.5448 3.6873 3.6846 3.601 4.2517 4.0933
"GCF_000007645.1_ASM764v1" 1.9996 2 1.9802 1.9972 1.8811 1.9755 1.9747 1.9996 1.9932 2 2.7093 3.9448 3.9448 3.7836 3.8685 3.811 3.8521 4.4903 4.8638
"GCF_000024585.1_ASM2458v1" 1.9996 1.9968 1.967 1.992 1.8539 1.9685 1.9305 1.9996 1.9996 1.9928 2.5208 3.9588 3.8052 3.4495 3.6443 3.6324 3.5984 4.1982 4.363
"GCF_000245495.1_ASM24549v1" 2 1.996 1.9635 1.9944 1.857 1.9681 1.9294 2 2 1.9924 2.5031 3.9588 3.7994 3.4447 3.6245 3.6337 3.5817 4.1754 4.344
"GCF_001602155.1_ASM160215v1" 2 1.9996 1.9996 1.9916 1.8116 1.9639 1.9205 1.952 1.981 1.9893 2.3838 3.9355 3.5702 3.9417 3.8402 3.659 3.4662 5.1867 3.8895
"GCF_000210615.1_ASM21061v1" 1.8957 1.944 1.9948 1.9968 1.8836 1.9635 1.8123 1.8776 1.9976 1.8904 2.2878 3.9936 3.8388 3.7397 3.6536 3.8745 3.6114 5.0352 5.2274
"GCA_000210735.1_ASM21073v1" 1.7612 1.9142 1.9099 1.9885 1.8594 1.9198 1.8352 1.9399 1.9693 1.8882 2.7824 3.7707 3.5088 3.123 3.8373 3.7189 3.5162 3.8197 4.662
"GCF_000179635.2_ASM17963v2" 1.9897 2 1.947 1.998 1.3339 1.9654 1.979 1.9361 1.8893 1.7346 2.4882 3.7608 3.4566 3.3921 3.6724 3.8285 3.6088 3.8037 5.2301
"GCF_000210095.1_ASM21009v1" 1.866 1.8495 1.8871 1.9829 1.8038 1.9964 1.8106 1.786 1.9455 1.8563 2.6212 3.367 2.8935 3.5199 3.6643 2.5329 3.1486 3.201 3.9651
"GCF_000178115.2_ASM17811v2" 1.5184 1.7612 1.7349 1.9924 1.9736 1.3674 1.4789 1.9268 1.9231 1.8706 2.7541 3.5575 3.775 3.4614 3.3591 3.7538 3.663 4.3253 4.4543
"GCF_000178835.2_ASM17883v2" 1.9936 1.9972 1.9964 2 1.998 1.979 1.998 1.9976 1.9539 1.9257 2.7739 3.8008 3.8212 3.9078 3.6887 3.7481 3.7636 5.1626 5.2165
"GCA_000210555.1_ASM21055v1" 1.8929 1.8262 1.9869 1.9654 1.398 1.9782 1.8142 1.919 1.9493 1.8864 2.5246 3.9809 3.4014 3.3807 2.9878 3.4554 2.7586 4.2445 5.0684
"GCF_000146185.1_ASM14618v1" 1.998 1.9988 1.9279 1.998 0.9871 1.7479 1.9964 2 1.8758 1.6367 3.0003 3.8491 3.2648 3.4002 3.659 3.2584 2.9214 4.0917 4.4643
"GCF_000145035.1_ASM14503v1" 1.9952 1.9996 1.9972 1.992 1.1884 1.8875 1.998 1.9712 1.6975 1.7382 2.9036 3.7552 3.6417 3.2723 3.7722 3.4928 3.2819 4.3554 4.3141
"GCF_000270305.1_ASM27030v1" 1.7516 1.7215 1.8288 1.8997 1.418 1.6694 1.5825 1.8539 1.9474 1.8379 2.5113 3.7037 3.6778 3.1516 2.7427 2.8353 3.3784 2.8752 4.6125
"GCA_000209815.1_ASM20981v1" 1.967 1.8556 1.9395 1.9976 1.2173 1.7091 1.9372 1.9474 1.6989 1.5755 2.798 3.6166 3.4329 3.5587 2.8193 3.3875 2.918 4.7529 4.7483
"GCF_000225345.1_ASM22534v1" 1.8929 1.9286 1.845 1.965 1.5574 1.9616 1.9802 1.9011 1.9673 1.8515 2.586 3.8226 3.2394 3.0166 2.5132 3.3625 3.4855 4.5662 4.5208
"GCA_000210655.1_ASM21065v1" 1.8918 1.9212 1.865 1.9853 1.2505 1.8292 1.9763 1.9117 1.9976 1.9402 2.2188 3.9355 2.9334 3.3807 2.4155 3.4235 3.4072 4.4783 4.8077
"GCF_000020605.1_ASM2060v1" 1.9806 1.9904 1.9619 1.9904 1.3578 1.9497 1.9186 1.9732 1.9301 1.7316 2.9665 3.876 3.23 3.2289 3.4247 3.3659 2.9087 4.6992 5.2056
"GCF_000144625.1_ASM14462v1" 1.8605 1.8086 1.8028 1.9728 1.6018 1.9873 1.8464 1.8896 1.8699 1.677 2.7902 3.8432 3.5448 3.4578 3.879 2.8818 3.3156 4.4723 5.4407
"GCA_000210535.1_ASM21053v1" 1.9242 1.9771 1.7876 1.9639 1.5133 1.9708 1.9996 1.9654 1.8818 1.6664 2.6731 3.775 3.5663 2.8893 3.6846 3.0469 3.4483 3.951 5.3305
"GCA_000209895.1_ASM20989v1" 1.9044 1.8772 1.9775 1.9889 1.4861 1.9775 1.9904 1.8907 1.9732 1.8947 2.1993 3.9714 3.6284 3.0581 2.317 2.9851 3.5002 4.6773 4.9554
"GCF_000018685.1_ASM1868v1" 1.9877 1.9763 1.9948 1.9996 1.9429 1.9771 1.9996 1.9778 1.9646 1.9357 2.7495 3.8835 3.7175 3.8956 3.5323 3.6258 3.7566 5.3677 5.3562
"GCF_000247605.1_ASM24760v1" 1.843 1.885 1.7541 1.96 1.9996 1.6576 1.6447 1.8716 1.9908 1.9873 2.4697 3.8081 3.5842 3.8956 3.3478 3.6075 3.0637 4.9529 4.3611
"GCF_000152245.2_ASM15224v2" 1.9008 1.9384 1.581 1.9798 1.641 1.8179 1.8423 1.9596 1.996 1.7721 2.6406 3.9339 3.7764 3.5162 3.8241 3.6928 3.2082 4.065 5.0761
"GCF_000025225.2_ASM2522v1" 1.9543 1.9845 1.9798 1.9853 1.9505 1.8015 1.7244 1.9639 1.8968 1.8854 2.9197 3.9355 3.861 3.635 3.0479 3.9355 3.876 4.6577 4.6168
"GCF_000244875.1_ASM24487v1" 1.9996 2 1.9857 1.9944 1.6923 1.996 1.967 1.998 1.9331 1.8678 2.9189 3.6969 3.6101 3.8685 3.8476 3.592 3.6311 5.1256 5.3619
"GCF_000022065.1_ASM2206v1" 1.9988 2 1.9897 1.9904 1.7047 1.9928 1.9775 1.9972 1.9467 1.8755 2.9061 3.7272 3.6127 3.8835 3.879 3.663 3.6523 5.2056 5.3591
"GCF_000184925.1_ASM18492v1" 1.9786 1.9802 1.885 1.9908 1.7743 1.9448 1.9157 1.9712 1.8332 1.7937 2.8441 3.8402 3.7693 3.5842 3.4542 3.5945 3.7369 4.5413 5.2854
"GCF_000237085.1_ASM23708v1" 1.9869 1.9885 1.9608 1.998 1.8471 1.9952 1.941 2 1.8222 1.8369 2.9087 3.8655 3.6697 3.7793 3.6792 3.7189 3.6179 5.0865 5.5066
"GCF_000016545.1_ASM1654v1" 1.9794 1.9361 1.9234 1.9283 1.9146 1.9988 1.9837 1.9279 1.9124 1.7346 2.9586 3.8775 3.4578 3.9185 3.7383 3.6193 3.2279 5.0075 4.7962
"GCF_000166355.1_ASM16635v1" 1.9873 1.9153 1.9175 1.9095 1.808 1.9996 1.9968 1.9327 1.8501 1.6653 2.9682 3.827 3.4364 3.9293 3.8314 3.712 3.1918 4.8591 4.6904
"GCF_000166775.1_ASM16677v1" 1.9869 1.9095 1.9238 1.9128 1.8255 2 1.9972 1.9238 1.8723 1.6915 2.9612 3.8551 3.4638 3.9479 3.8256 3.6846 3.2185 4.8662 4.6948
"GCF_000166695.1_ASM16669v1" 1.9873 1.9015 1.8993 1.9102 1.8028 2 1.9976 1.9305 1.8709 1.6667 2.9533 3.8344 3.4783 3.9246 3.87 3.7106 3.199 4.8567 4.7148
"GCF_000166335.1_ASM16633v1" 1.9861 1.926 1.9238 1.9026 1.7895 1.9996 1.998 1.9451 1.8646 1.6998 2.9647 3.8344 3.4746 3.9541 3.9002 3.7383 3.2289 4.787 4.6816
"GCF_000145215.1_ASM14521v1" 1.9877 1.9109 1.9209 1.8972 1.8054 2 1.9972 1.941 1.8741 1.6941 2.9647 3.8314 3.4734 3.9557 3.873 3.7133 3.2196 4.817 4.6533
"GCF_000213235.1_ASM21323v1" 1.9685 1.9818 1.8685 1.996 1.9631 1.9904 1.9482 1.9743 1.7734 1.7235 2.9682 3.917 3.7836 3.6023 3.7272 3.9293 3.7879 5.4142 5.6883
"GCF_000144645.1_ASM14464v1" 1.9996 2 1.8755 1.9956 1.7832 1.8957 1.7867 1.9463 1.8678 1.8423 2.7624 3.8402 3.7175 3.8941 3.4904 3.7523 3.453 5.0865 5.176
"GCF_000166415.1_ASM16641v1" 1.9448 1.9984 1.955 1.9984 1.3908 1.9339 1.9747 1.9497 1.9996 1.8467 2.8944 3.8462 3.6846 3.9448 3.9526 3.7864 3.51 5.1573 5.1414
"GCF_000165465.1_ASM16546v1" 1.9728 1.9643 1.9794 1.9996 1.8215 1.9666 1.9865 1.9932 1.9972 1.9186 2.6267 3.827 3.6284 3.8715 3.8402 3.8066 3.6114 4.5579 5.1813
"GCF_000020485.1_ASM2048v1" 1.9505 1.9833 1.8857 1.9897 1.3751 1.9055 1.8943 1.9524 1.926 1.9771 2.9682 3.7879 2.6212 3.8956 3.4423 3.4483 2.805 4.6512 4.6382
"GCF_000144695.1_ASM14469v1" 1.9535 1.9724 1.9956 1.9527 1.4327 1.9616 1.9928 1.9421 1.9798 1.8769 2.767 3.7965 3.3245 3.6603 3.8081 3.7951 3.5361 4.5086 5.0968
"GCF_000020005.1_ASM2000v1" 1.9996 1.992 1.9547 1.9996 1.996 1.9728 1.9316 1.9928 1.9964 1.9948 2.9036 3.9777 3.499 3.9888 3.7425 3.7879 3.6969 5.1282 5.698
"GCA_000219855.1_ASM21985v1" 1.5361 1.7331 1.4225 1.8965 1.3941 1.3346 1.4349 1.9022 1.873 1.9924 2.3196 3.7439 3.4072 3.867 3.349 3.5984 3.1328 4.6555 4.4843
"GCF_000184705.1_ASM18470v1" 1.9814 1.955 2 1.9944 1.9988 1.9869 1.5704 1.9209 1.998 1.99 2.7594 3.6657 3.7779 3.5499 3.9809 3.9047 3.6657 4.2301 5.0125
"GCF_000009905.1_ASM990v1" 1.9956 1.9592 1.994 1.9849 1.9845 1.9984 1.8372 1.9084 1.998 1.9849 2.845 3.8095 3.8685 3.4868 3.9231 3.9432 3.6873 4.3271 4.878
"GCF_000195335.1_ASM19533v1" 1.9305 1.9724 1.9246 1.9062 1.795 1.8409 1.8943 1.9635 1.99 1.9829 2.7488 3.5063 3.9355 3.9526 3.9124 3.8417 3.5791 5.814 5.0813
"GCF_000183745.1_ASM18374v1" 1.9716 1.998 1.9833 1.9616 1.9992 1.9833 1.6242 1.998 1.9984 1.9806 2.881 3.701 3.9417 3.6928 3.9324 3.4795 3.5174 5.0761 4.8309
